FACILITY_ID,ON_GRID_AVL,MIN_AIR_2015,MIN_AIR_2016,MIN_GROUND_2015,MIN_GROUND_2016,URBAN,ON_GRID,EA,SOLAR_INC,SOLAR_ONL,DIESEL_INC,DIESEL_ONL,FACILITY_TYPE
1109020,0,3.4986508,12.002986,3.4986508,rural,1,1,1,0,0,0,medium
1109021,0,,,,rural,0,1,1,1,0,0,minor
1109022,0,,,,rural,1,1,0,0,1,0,minor
1109023,0,,,,rural,0,0,0,0,0,0,minor
1109024,0,,,,rural,0,0,0,0,0,0,minor
1109025,0,,,,rural,1,1,0,0,1,0,minor
1109026,0,,,,rural,0,0,0,0,0,0,minor
1110001,0,14.720205,8.5624075,11.035612,rural,0,1,1,1,0,0,major
1110002,0,13.044678,5.6690679,10.383102,rural,0,1,0,0,1,0,minor
1110003,0,3.8429377,8.9601908,6.234591,rural,0,0,0,0,0,0,minor
1110004,0,5.3731732,2.8120024,2.6379783,urban,0,0,0,0,0,0,major
1110005,0,4.3810987,9.8827429,8.6787071,rural,0,0,0,0,0,0,minor
1110006,0,5.4453144,8.8485422,8.1290731,rural,0,0,0,0,0,0,minor
1110007,0,13.20427,5.1823034,10.223836,rural,0,0,0,0,0,0,minor
1110008,0,13.269438,5.2345562,10.350558,rural,0,1,1,1,0,0,minor
1110009,0,14.963096,7.558815,11.643059,rural,0,0,0,0,0,0,minor
1110010,0,14.913551,8.4801855,10.981255,rural,1,0,0,0,0,0,medium
1110011,0,7.8488364,.21045971,4.9133468,rural,0,0,0,0,0,0,minor
1110012,0,9.2147141,2.0471365,6.4878292,rural,0,0,0,0,0,0,minor
1110013,0,9.9882135,5.0986204,7.9143858,rural,0,1,1,1,0,0,medium
1110014,0,8.7256279,7.6190929,8.897583,rural,0,0,0,0,0,0,medium
1110015,0,6.929143,6.440568,6.0764971,rural,0,1,1,1,0,0,medium
1110016,0,6.4247417,7.3394279,5.0727315,rural,0,1,1,1,0,0,medium
1110017,0,.77444476,8.7405853,3.7378268,rural,0,1,1,1,0,0,medium
1110018,0,14.55696,7.196198,11.585936,rural,0,0,0,0,0,0,medium
1110019,0,9.0510693,11.23028,10.67519,rural,0,0,0,0,0,0,minor
1110020,0,12.214318,6.4596758,9.4427986,rural,0,1,1,1,0,0,medium
1110021,0,11.287799,6.9794245,9.7364798,rural,0,0,0,0,0,0,minor
1110022,0,7.1904407,8.5614185,6.1960177,rural,0,0,0,0,0,0,minor
1110023,0,,,,rural,0,0,0,0,0,0,medium
1110024,0,,,,rural,0,0,0,0,0,0,minor
1110025,0,,,,rural,0,0,0,0,0,0,minor
1110026,0,,,,rural,0,0,0,0,0,0,minor
1111001,0,5.991344,3.7762387,3.7762387,rural,0,0,0,0,0,0,minor
1111002,0,13.968208,9.1856375,12.530697,rural,0,0,0,0,0,0,minor
1111003,0,8.0462103,11.209935,5.2670617,rural,0,0,0,0,0,0,medium
1111004,0,1.0334659,16.319288,1.0334659,rural,0,1,0,0,1,1,minor
1111005,0,16.928072,8.8719463,11.633634,rural,0,0,0,0,0,0,minor
1111006,0,16.774479,8.7870207,10.84408,rural,0,1,1,1,0,0,minor
1111007,0,1.1252877,15.693453,1.1252877,rural,0,1,1,1,0,0,medium
1111008,0,1.0684844,9.5612431,1.0684844,urban,1,1,1,0,0,0,medium
1111009,0,.22387198,9.3339653,.22387198,urban,1,1,1,0,0,0,medium
1111010,0,1.3785841,9.6883564,1.3785841,urban,1,1,1,0,0,0,medium
1111011,0,1.3622249,9.4978981,1.3622249,urban,0,1,1,1,0,0,major
1111012,0,11.974538,5.8101158,5.8101158,rural,0,0,0,0,0,0,minor
1111013,0,12.514549,6.2501712,6.2501712,rural,0,0,0,0,0,0,medium
1111014,0,11.883386,4.7165709,4.7165709,rural,0,0,0,0,0,0,medium
1111015,0,11.328237,10.050048,9.8209314,rural,0,0,0,0,0,0,minor
1111016,0,10.284145,10.157868,10.157868,rural,0,0,0,0,0,0,minor
1111017,0,5.1917567,12.246782,5.1917567,rural,0,1,1,1,0,0,minor
1111018,0,5.3898988,9.0597897,5.3898988,rural,0,0,0,0,0,0,minor
1111019,0,6.4102736,7.4248381,6.4102736,rural,0,0,0,0,0,0,minor
1111020,0,8.018878,6.2504311,6.2504311,rural,0,1,1,1,0,0,medium
1111021,0,9.9491186,16.221933,3.9803588,rural,0,1,1,1,0,0,minor
1111022,0,9.9492035,9.3835773,6.1478834,rural,0,0,0,0,0,0,minor
1111023,0,8.2445927,8.2445927,8.8302393,rural,0,1,1,1,0,0,medium
1111024,0,5.1606631,13.735254,5.1606631,rural,0,1,1,1,0,0,minor
1111025,0,5.6705709,11.554426,5.6705709,rural,0,1,1,1,0,0,medium
1111026,0,,,,rural,0,0,0,0,0,0,minor
1111027,0,,,,rural,0,0,0,0,0,0,minor
1111028,0,,,,rural,0,0,0,0,0,0,minor
1111029,0,,,,rural,0,0,0,0,0,0,medium
1111030,0,,,,rural,0,0,0,0,0,0,minor
1111031,0,,,,rural,0,1,1,1,0,0,minor
1111032,0,,,,rural,0,1,1,1,0,0,minor
1111033,0,,,,rural,0,1,1,1,0,0,minor
1111034,0,,,,rural,0,0,0,0,0,0,minor
1111035,0,,,,rural,0,0,0,0,0,0,minor
1111036,0,,,,rural,0,1,1,1,0,0,minor
1112001,0,7.9158602,7.9158602,10.660894,rural,1,0,0,0,0,0,medium
1112002,0,6.6027784,8.741828,6.6027784,rural,1,0,0,0,0,0,medium
1112003,0,.77177036,1.2036413,3.8853216,rural,0,0,0,0,0,0,medium
1112004,0,.95079648,.95079648,2.9828606,urban,1,0,0,0,0,0,medium
1112005,0,.61211908,.61211908,3.3375192,urban,1,0,0,0,0,0,major
1112006,0,1.5032692,1.5032692,4.4713297,rural,1,0,0,0,0,0,minor
1112007,0,4.4163246,4.4163246,7.4692221,rural,1,0,0,0,0,0,medium
1112008,0,4.6151972,4.6151972,11.803257,rural,1,0,0,0,0,0,medium
1112009,0,4.921555,4.921555,12.781687,rural,0,0,0,0,0,0,minor
1112010,0,3.6688938,3.6688938,10.294763,rural,1,0,0,0,0,0,minor
1112011,0,5.4052882,5.4052882,9.1104593,rural,1,0,0,0,0,0,minor
1112012,0,6.7762184,6.7762184,10.674308,rural,1,0,0,0,0,0,minor
1112013,0,6.7024574,6.7024574,10.554396,rural,1,0,0,0,0,0,medium
1112014,0,,,,rural,0,0,0,0,0,0,medium
1113001,0,9.0163918,5.4471912,13.048717,rural,0,1,0,0,1,1,minor
1113002,0,11.461731,3.1335757,12.155018,rural,1,1,1,0,0,0,medium
1113003,0,10.759508,2.8129206,10.759508,rural,0,0,0,0,0,0,medium
1113004,0,9.8720541,1.5382297,10.804679,rural,1,1,1,0,0,0,medium
1113005,0,4.7691298,4.7691298,6.3757491,rural,0,1,1,1,0,0,medium
1113006,0,5.5169616,3.7575364,8.3088484,rural,0,1,0,0,1,1,minor
1113007,0,8.3463516,1.110815,8.7868176,urban,1,1,1,0,0,0,medium
