PC 1,PC 2,cluster
-0.613,2.969,3
-0.738,0.703,3
-0.555,0.709,3
-1.236,2.31,3
-1.294,2.938,3
-0.505,0.715,3
-0.493,0.715,3
-0.527,0.712,3
-0.586,1.342,3
-0.474,0.714,3
-0.274,2.357,3
-0.915,2.327,3
-0.866,1.329,3
-1.125,2.946,3
-0.852,0.697,3
-1.095,2.947,3
-1.076,2.317,3
-1.08,2.317,3
-0.648,0.709,3
-0.624,0.713,3
-0.624,1.343,3
-0.819,1.334,3
-0.559,1.341,3
-0.572,1.339,3
-0.614,1.968,3
-0.245,1.358,3
-0.807,1.332,3
-0.996,2.958,3
-0.93,2.331,3
-0.546,1.35,3
-0.656,1.344,3
-0.946,1.327,3
-0.812,0.705,3
-1.118,2.952,3
-0.5,1.345,3
-0.733,1.337,3
-0.378,1.353,3
-0.452,1.35,3
-0.463,1.345,3
-0.428,1.347,3
-0.219,1.361,3
-0.586,0.709,3
-0.44,1.345,3
-0.418,1.348,3
-0.617,2.975,3
-1.096,1.944,3
-0.318,0.721,3
-0.527,0.711,3
-0.866,1.328,3
-0.828,1.331,3
-0.315,1.354,3
-0.289,2.36,3
-0.605,1.338,3
-0.693,1.334,3
-0.627,1.341,3
-0.773,1.332,3
-1.055,1.949,3
1.228,1.857,3
-0.178,1.365,3
-0.508,0.715,3
-0.611,0.711,3
-0.93,1.959,3
-0.839,0.7,3
-0.961,1.325,3
-1.16,2.314,3
-0.809,1.329,3
-0.695,0.707,3
-0.992,1.32,3
-0.186,1.355,3
-0.753,1.327,3
-0.745,1.328,3
-0.658,1.334,3
-1.299,2.938,3
-0.63,1.34,3
-0.802,0.702,3
-0.957,1.321,3
-0.983,1.954,3
-1.015,1.32,3
-1.053,2.316,3
-1.131,2.945,3
-0.467,1.341,3
-0.574,1.336,3
-0.853,1.955,3
-0.401,1.346,3
-0.586,1.335,3
-0.107,0.73,3
-0.354,2.345,3
-0.869,0.697,3
-0.647,0.71,3
-0.343,0.738,3
-0.678,0.701,3
-0.684,1.335,3
-0.668,0.705,3
-0.973,2.95,3
-0.938,1.325,3
-0.852,1.33,3
-0.587,0.711,3
-0.897,1.326,3
-1.165,1.313,3
-1.165,1.313,3
-0.563,1.342,3
-0.683,1.337,3
-0.578,0.712,3
-0.724,2.967,3
-0.545,0.713,3
-0.776,1.961,3
-0.695,1.704,3
-0.704,0.7,3
-0.997,1.318,3
-0.889,2.951,3
-1.271,2.939,3
-0.604,0.714,3
-0.5,0.71,3
-0.36,1.995,3
-0.877,0.699,3
-0.888,2.962,3
-0.844,1.334,3
-0.324,0.72,3
-0.501,0.71,3
-0.631,1.338,3
-0.627,2.335,3
-0.748,1.337,3
-0.727,1.338,3
-0.623,2.963,3
-0.99,2.321,3
-0.989,2.321,3
-1.023,2.95,3
-0.427,0.717,3
-0.507,0.714,3
-0.727,1.338,3
-0.349,0.732,3
-0.69,0.706,3
-0.32,0.733,3
-0.92,1.327,3
-0.944,1.327,3
-0.892,1.328,3
-0.891,1.328,3
-1.061,1.32,3
-0.852,0.701,3
-0.498,0.717,3
-0.975,0.692,3
-0.987,1.322,3
-0.486,1.347,3
-0.801,1.962,3
-0.991,1.321,3
-0.976,1.322,3
-0.923,0.699,3
-0.992,1.324,3
-0.909,0.699,3
-0.834,0.7,3
-1.103,1.948,3
-0.708,0.706,3
-0.8,1.964,3
-0.704,0.706,3
-0.826,0.698,3
-0.901,1.329,3
-0.989,1.324,3
-1.283,2.938,3
-0.772,0.701,3
-0.966,1.321,3
-0.918,0.695,3
-0.865,0.696,3
-0.764,0.701,3
-0.715,0.705,3
-0.616,0.711,3
-0.769,1.334,3
-1.148,1.314,3
-0.601,0.713,3
-1.08,0.686,3
-0.724,0.706,3
-1.006,1.322,3
-0.918,1.329,3
-0.707,1.335,3
-0.725,0.704,3
-0.973,0.69,3
-0.782,0.704,3
-0.962,1.324,3
-0.991,1.324,3
-0.989,1.322,3
-0.947,1.327,3
-0.928,0.696,3
-0.929,1.331,3
-0.782,1.335,3
-0.812,1.333,3
-0.964,1.325,3
-0.793,1.334,3
-0.896,0.696,3
-0.779,0.707,3
-1.207,2.945,3
-1.005,1.322,3
-1.027,0.69,3
-1.086,1.317,3
-0.951,1.326,3
-1.241,1.939,3
-0.758,0.707,3
-0.72,1.337,3
-1.155,2.314,3
-0.928,0.694,3
-0.984,1.323,3
-1.024,1.32,3
-1.14,1.314,3
-1.191,1.943,3
-1.071,1.319,3
-1.306,2.937,3
-1.239,2.31,3
-1.288,2.938,3
-0.97,1.323,3
-0.712,0.706,3
-0.905,1.331,3
-1.164,2.316,3
-0.876,1.962,3
-0.759,0.71,3
-0.599,0.712,3
-0.753,1.336,3
-0.668,1.337,3
-0.599,0.708,3
-1.148,2.945,3
-1.035,1.32,3
-1.095,1.314,3
-1.029,1.318,3
-0.957,1.323,3
-1.207,2.942,3
-1.17,2.945,3
-1.102,2.318,3
-1.19,2.944,3
-0.95,1.325,3
-0.814,1.331,3
-0.777,0.705,3
-0.881,1.328,3
-0.826,1.332,3
-0.791,0.702,3
-1.021,1.32,3
-0.928,1.326,3
-0.874,1.328,3
-0.989,1.322,3
-1.017,0.689,3
-1.094,1.316,3
-1.126,2.948,3
-0.507,1.351,3
-0.778,0.704,3
-0.966,1.326,3
-0.948,1.325,3
-0.967,1.325,3
-1.009,1.322,3
-0.853,1.331,3
-0.661,0.711,3
-0.998,1.326,3
-1.18,2.946,3
-0.835,0.702,3
-0.91,1.327,3
-0.703,0.709,3
-0.838,1.33,3
-0.821,0.703,3
-0.894,1.329,3
-1.003,1.322,3
-0.982,1.325,3
-0.836,1.331,3
-1.297,2.938,3
-0.255,0.737,3
-0.513,2.848,3
-0.531,2.847,3
-0.509,2.848,3
-0.513,2.848,3
-0.399,2.854,3
-0.275,1.228,3
-0.215,1.231,3
-0.259,1.229,3
-0.489,2.849,3
-0.444,2.85,3
-0.47,2.849,3
-0.333,1.226,3
-1.119,2.315,3
-1.106,2.316,3
-0.824,1.331,3
-0.958,2.953,3
-0.889,1.326,3
-0.56,2.846,3
-0.563,2.846,3
-0.526,2.847,3
-0.534,2.847,3
-0.49,1.353,3
-0.312,0.732,3
-0.608,2.347,3
-0.544,2.846,3
-0.552,2.846,3
-0.539,2.847,3
-0.52,2.848,3
-0.553,2.846,3
-1.073,1.317,3
-0.549,2.846,3
-0.482,2.85,3
-0.516,2.848,3
-0.516,2.848,3
-0.518,2.848,3
-0.516,2.848,3
-0.521,2.848,3
-0.541,2.847,3
-0.566,3.476,3
-0.561,2.846,3
-0.561,2.984,3
-1.068,1.318,3
-1.061,1.318,3
-0.702,1.328,3
-0.507,0.708,3
-0.636,0.7,3
-0.573,0.705,3
-0.493,1.341,3
-0.44,0.712,3
-0.473,0.713,3
-0.635,1.334,3
-0.593,0.703,3
-0.568,0.713,3
-0.638,0.704,3
-0.82,1.33,3
-0.891,0.697,3
-1.02,2.318,3
-0.842,0.7,3
-0.824,0.699,3
-1.089,2.948,3
-0.671,0.701,3
-0.961,1.323,3
-0.48,0.709,3
-0.648,2.962,3
-0.69,1.334,3
-0.586,0.711,3
-0.783,1.332,3
-0.714,0.704,3
-0.692,0.706,3
-0.696,0.704,3
-0.727,0.704,3
-0.884,2.325,3
-0.605,0.706,3
-0.884,2.325,3
-0.715,0.705,3
-0.764,0.702,3
-0.732,0.704,3
-0.725,0.703,3
-0.671,2.336,3
-0.523,0.709,3
-0.425,0.713,3
-0.536,0.706,3
-0.691,1.334,3
-0.554,0.703,3
-0.543,0.705,3
-0.835,1.329,3
-0.895,1.327,3
-0.701,1.337,3
-0.605,0.711,3
-0.624,0.709,3
-0.709,0.706,3
-0.786,0.702,3
-0.911,0.696,3
-0.871,0.697,3
-0.985,2.321,3
-0.778,0.7,3
-0.776,0.7,3
-0.794,1.33,3
-0.463,0.716,3
-0.451,0.718,3
-0.458,0.718,3
-0.426,0.722,3
-0.916,2.956,3
-0.549,0.704,3
-0.861,2.328,3
-0.367,0.722,3
-0.538,0.707,3
-0.61,1.334,3
-0.609,1.334,3
-0.418,2.345,3
-0.39,0.714,3
-0.446,0.711,3
-0.266,0.721,3
-0.418,0.716,3
-0.54,0.712,3
-0.331,0.716,3
-0.346,0.716,3
-0.734,2.337,3
-0.477,0.715,3
-0.721,0.703,3
-0.728,0.703,3
-0.708,2.333,3
-0.598,0.708,3
-0.639,0.705,3
-0.692,1.333,3
-0.691,1.333,3
-0.665,0.704,3
-0.978,1.323,3
-0.919,0.695,3
-0.845,0.699,3
-1.082,1.947,3
-0.929,1.326,3
-0.835,1.331,3
-1.062,1.318,3
-0.883,1.326,3
-0.789,0.702,3
-0.862,1.327,3
-0.806,1.33,3
-1.296,2.938,3
-1.163,1.683,3
-1.072,2.945,3
-0.411,0.714,3
-0.909,0.693,3
-0.781,0.701,3
-0.973,1.323,3
-0.898,0.695,3
-0.92,1.326,3
-0.874,1.328,3
-1.026,1.32,3
-1.177,1.943,3
-1.075,1.319,3
-0.993,0.693,3
-1.079,1.317,3
-1.094,1.317,3
-1.298,2.937,3
-1.292,2.938,3
-1.288,2.938,3
-1.3,2.938,3
-1.299,2.938,3
-1.087,2.949,3
-0.831,0.697,3
-0.874,1.328,3
-0.767,1.333,3
-0.887,1.326,3
-0.969,1.953,3
-0.904,1.327,3
-0.89,0.696,3
-1.21,2.311,3
-0.738,0.701,3
-0.964,1.324,3
-0.965,1.324,3
-0.832,1.329,3
-0.898,1.324,3
-0.841,1.328,3
-1.008,2.319,3
-0.942,1.692,3
-0.933,1.323,3
-1.0,1.322,3
-1.016,1.318,3
-0.999,1.322,3
-0.66,0.708,3
-0.842,0.696,3
-0.909,1.323,3
-0.997,1.322,3
-0.892,0.696,3
-0.549,2.343,3
-1.056,2.318,3
-0.844,0.697,3
-0.924,1.325,3
-0.924,1.325,3
-1.017,0.69,3
-0.934,0.694,3
-1.281,2.939,3
-0.549,0.715,3
0.095,0.73,3
-0.575,0.705,3
-0.164,0.724,3
-0.244,0.723,3
-1.281,2.939,3
-0.19,0.732,3
-0.609,1.334,3
-0.785,2.954,3
-0.683,2.329,3
-0.594,1.964,3
-0.733,0.699,3
-0.88,2.322,3
-0.74,0.697,3
-0.878,2.322,3
-0.379,0.716,3
-0.79,0.704,3
-0.166,2.305,4
-0.652,-0.662,4
1.229,2.387,4
-0.178,1.671,4
-0.364,2.666,4
0.5,1.081,4
-0.084,3.316,4
-0.362,2.667,4
-0.172,1.671,4
-0.18,1.128,4
0.982,2.352,4
-0.169,1.671,4
0.094,1.689,4
-0.418,3.294,4
-0.249,2.298,4
-0.43,3.294,4
-0.199,1.67,4
0.084,1.686,4
0.216,1.063,4
-0.159,2.679,4
0.121,1.691,4
-0.073,1.046,4
2.228,0.643,4
2.837,1.854,4
1.969,1.162,4
1.796,2.414,4
0.341,1.073,4
0.839,2.737,4
-0.165,3.313,4
1.145,1.117,4
0.121,1.061,4
0.132,1.061,4
2.181,1.821,4
0.045,1.688,4
0.133,1.69,4
0.273,1.068,4
-0.262,2.672,4
-0.058,3.312,4
1.592,0.626,4
1.046,1.598,4
0.982,2.38,4
0.796,2.361,4
2.199,3.463,4
-0.158,1.672,4
-0.227,2.299,4
-0.176,1.671,4
-1.038,2.131,4
-1.122,2.757,4
-1.037,2.131,4
-1.141,2.756,4
-1.028,2.131,4
-1.029,2.131,4
-0.988,2.134,4
-0.52,2.153,4
-1.115,2.758,4
-0.528,2.152,4
-0.683,2.774,4
-0.355,1.786,4
0.267,2.823,4
-0.612,-0.491,4
-1.108,2.758,4
0.168,-0.438,4
-0.126,0.387,4
-0.41,0.527,4
-0.53,2.152,4
-0.86,1.223,4
-0.859,0.501,4
-1.047,1.588,4
-0.165,1.672,4
-0.184,1.671,4
-0.17,1.672,4
-0.089,0.502,4
-0.184,1.671,4
0.113,1.146,4
-0.45,1.155,4
-0.584,0.512,4
-0.756,2.143,4
-0.778,2.141,4
-0.77,2.142,4
-0.647,-0.662,4
-0.648,-0.662,4
-0.652,-0.662,4
-0.355,1.162,4
-1.051,2.761,4
0.625,-2.226,4
0.663,-2.222,4
-1.006,1.59,4
1.86,1.156,4
3.361,1.869,4
4.186,1.283,4
2.348,1.834,4
-0.835,1.136,4
-0.917,1.763,4
-0.831,0.594,4
-1.057,2.13,4
-1.056,2.13,4
-0.878,1.223,4
-0.879,1.223,4
-0.732,-0.032,4
-0.837,1.136,4
-0.881,1.223,4
5.439,1.889,4
3.068,0.715,4
2.376,1.278,4
2.444,0.651,4
1.011,1.762,4
0.246,1.784,4
0.045,1.055,4
0.071,1.056,4
-1.096,2.758,4
-0.847,1.136,4
-0.848,1.136,4
-0.85,1.136,4
-0.486,2.785,4
-0.215,0.626,4
0.15,0.636,4
0.115,1.177,4
-0.86,0.592,4
-0.508,1.148,4
-0.376,-0.647,4
-0.492,2.779,4
-0.843,0.593,4
-0.869,0.592,4
-0.922,1.762,4
-0.764,1.14,4
-0.773,0.508,4
-0.845,1.135,4
-0.905,1.221,4
-0.917,1.762,4
-0.828,1.136,4
-0.854,1.135,4
-0.849,1.136,4
-0.083,1.683,4
0.046,-1.716,4
-0.047,2.053,4
0.334,1.704,4
0.243,2.708,4
0.462,1.716,4
0.322,1.076,4
0.619,1.099,4
0.52,1.092,4
0.202,3.342,4
0.265,2.715,4
0.468,1.719,4
0.465,1.084,4
0.286,2.717,4
0.284,2.715,4
0.472,1.177,4
0.592,1.095,4
0.928,1.118,4
1.407,1.787,4
0.994,1.761,4
0.885,1.757,4
0.768,3.384,4
0.458,1.719,4
0.53,1.087,4
0.633,1.099,4
0.388,1.079,4
0.057,1.685,4
0.105,1.694,4
-0.18,3.314,4
0.154,1.064,4
0.299,1.074,4
-0.031,2.692,4
0.267,1.703,4
1.287,2.764,4
1.512,1.771,4
0.814,2.119,4
0.964,1.12,4
0.598,2.104,4
0.944,1.118,4
0.927,1.118,4
0.879,1.113,4
0.679,0.56,4
0.672,1.102,4
0.308,2.714,4
0.384,1.718,4
-0.204,3.307,4
-0.262,1.16,4
-0.664,2.147,4
-0.215,-1.726,4
-0.455,2.154,4
-0.643,2.773,4
-0.385,1.15,4
-0.576,2.146,4
-0.162,-1.106,4
-0.317,0.523,4
-0.887,1.223,4
-1.008,2.133,4
-0.607,2.151,4
-1.12,2.758,4
-1.053,2.13,4
-0.83,0.594,4
-0.889,2.14,4
-0.89,2.14,4
-0.7,1.143,4
-0.682,1.143,4
-0.633,0.518,4
-1.047,2.218,4
-1.12,2.758,4
-0.853,2.143,4
-0.674,2.778,4
-0.514,0.979,4
-0.764,2.141,4
-0.764,2.141,4
-0.728,2.142,4
-0.762,2.141,4
-0.634,1.773,4
-0.486,1.525,4
-0.699,1.517,4
-0.785,2.77,4
-0.411,-0.645,4
-0.073,-1.094,4
-0.225,0.527,4
-0.464,-0.648,4
-0.456,0.613,4
-0.654,2.143,4
-0.444,0.606,4
-1.034,2.131,4
-0.617,0.603,4
-0.81,2.14,4
-0.153,-1.097,4
-1.06,2.13,4
-0.528,1.153,4
-0.461,-0.017,4
-0.128,1.675,4
0.132,1.693,4
-0.078,1.68,4
-0.004,1.684,4
-0.028,1.683,4
-0.074,1.68,4
-0.056,1.68,4
-0.275,2.674,4
-0.144,1.674,4
-0.274,2.675,4
-0.278,2.674,4
-0.088,1.678,4
-0.167,2.305,4
-0.086,1.679,4
-0.095,1.678,4
-0.096,1.678,4
-0.084,1.679,4
-0.009,1.052,4
-0.346,3.301,4
-0.16,1.673,4
-0.164,1.673,4
-0.148,1.673,4
-0.64,1.144,4
-0.709,1.771,4
-0.6,2.786,4
-0.345,1.79,4
-0.278,1.163,4
-0.384,2.168,4
-0.566,1.783,4
-0.162,1.672,4
-0.425,3.295,4
-0.104,1.677,4
-0.142,1.674,4
-0.165,1.672,4
-0.143,1.674,4
-0.144,1.674,4
-0.193,1.67,4
-0.2,1.67,4
-0.198,1.67,4
-0.445,3.293,4
-0.157,1.673,4
-0.773,-0.665,4
-0.88,2.136,4
-0.758,2.141,4
-0.765,2.14,4
-0.904,1.221,4
-0.696,1.142,4
-0.667,2.773,4
-0.352,-0.65,4
-0.431,0.607,4
0.129,-1.09,4
-0.266,2.156,4
-0.147,1.788,4
-0.986,2.133,4
-0.303,1.16,4
-0.693,1.143,4
-0.295,2.673,4
-0.144,0.628,4
-0.273,1.626,4
-0.21,0.628,4
-0.417,0.617,4
-0.37,-0.009,4
-0.435,1.161,4
-0.566,2.154,4
-0.891,2.765,4
-0.89,2.137,4
-0.799,1.136,4
-0.827,1.771,4
-0.682,1.778,4
-1.134,2.757,4
-0.921,2.766,4
-0.42,-0.017,4
-0.565,2.153,4
-0.665,2.777,4
-0.374,0.537,4
-0.681,1.141,4
-1.06,2.762,4
0.199,1.819,4
-0.116,-1.093,4
-0.785,1.769,4
-0.644,0.513,4
-0.737,-0.119,4
-1.049,2.13,4
-0.852,0.593,4
-0.904,2.136,4
-0.714,0.507,4
-0.435,1.161,4
-0.73,2.774,4
-0.598,1.151,4
-0.712,2.144,4
-0.843,2.135,4
-0.91,2.763,4
-0.902,2.763,4
-0.734,2.14,4
-0.602,1.143,4
-0.626,1.142,4
-0.856,2.765,4
-0.844,2.135,4
-0.688,1.77,4
-0.623,0.599,4
-0.572,0.601,4
-0.531,-0.026,4
-0.504,-0.025,4
-0.609,1.143,4
-0.543,0.516,4
-0.74,2.145,4
-0.741,2.145,4
-0.83,2.768,4
-0.586,0.604,4
-0.837,2.136,4
-0.77,2.139,4
-0.368,0.527,4
-0.709,2.145,4
-0.694,2.145,4
-0.672,2.147,4
-0.319,0.528,4
-0.491,1.782,4
-0.038,-1.721,4
-0.505,0.608,4
-0.421,0.523,4
-0.712,2.144,4
-0.778,2.772,4
-0.753,2.139,4
-0.748,2.14,4
-0.471,2.152,4
-0.462,2.153,4
-0.592,2.778,4
-0.739,2.775,4
-0.797,2.138,4
-0.66,1.14,4
-0.589,1.146,4
-0.708,1.146,4
-0.146,0.536,4
0.882,1.747,4
-0.8,0.507,4
-0.262,2.297,4
-0.221,2.299,4
-0.241,2.298,4
-0.247,2.298,4
-0.214,1.757,4
-0.241,2.298,4
-0.161,1.129,4
-0.158,1.129,4
-0.445,3.293,4
-0.186,1.67,4
-0.376,2.666,4
-0.325,2.668,4
-0.409,3.295,4
-0.408,3.295,4
-0.346,2.667,4
-0.261,2.297,4
-0.344,2.667,4
-0.22,2.299,4
-0.383,2.665,4
-1.032,2.131,4
-0.247,1.17,4
-0.102,1.18,4
-0.107,0.546,4
-0.019,2.189,4
-0.773,1.769,4
-0.095,1.83,4
-0.86,1.135,4
-0.743,0.51,4
-0.856,1.135,4
-0.924,1.762,4
-0.757,1.143,4
-0.806,1.771,4
-0.75,1.143,4
-0.688,0.516,4
-0.193,1.67,4
-1.097,2.759,4
-0.412,3.295,4
-0.402,3.295,4
-0.383,3.296,4
-0.252,2.298,4
-0.435,3.293,4
-0.425,3.294,4
-0.397,3.296,4
-0.362,3.297,4
-0.398,3.295,4
-0.399,3.295,4
-0.397,3.295,4
-0.433,3.294,4
-0.369,2.666,4
-0.415,3.294,4
-0.396,3.295,4
-0.428,3.294,4
-0.436,3.293,4
-0.431,3.294,4
-0.334,2.668,4
-0.42,3.294,4
-0.295,2.67,4
-0.419,3.294,4
-0.414,3.294,4
-0.407,3.294,4
-0.394,3.296,4
-0.407,3.294,4
-0.405,3.295,4
-0.407,3.294,4
-0.394,3.295,4
-0.254,1.671,4
-0.332,2.667,4
-0.416,3.294,4
-0.422,3.293,4
-0.142,1.672,4
-0.347,2.666,4
-0.35,2.666,4
-0.396,3.295,4
0.579,0.048,4
-1.053,2.761,4
-1.025,2.763,4
-0.967,2.134,4
-0.783,1.138,4
-0.969,2.134,4
-0.36,-1.731,4
-0.648,-0.652,4
-0.463,-1.736,4
-0.326,-1.731,4
-0.813,1.227,4
-0.949,2.138,4
-0.978,2.137,4
-0.938,2.139,4
-0.825,1.136,4
-0.9,1.763,4
-0.889,2.14,4
-0.728,1.141,4
-0.894,2.138,4
-0.555,-0.023,4
-0.96,2.765,4
-0.697,0.511,4
-0.287,2.673,4
-0.948,2.769,4
-1.096,2.759,4
-1.133,2.757,4
-1.062,2.76,4
-1.042,2.131,4
-1.056,2.13,4
-1.013,2.132,4
-0.986,2.134,4
-0.424,-1.738,4
-0.163,-1.726,4
-0.669,0.602,4
-0.617,-0.025,4
-1.069,2.129,4
-0.85,0.593,4
-0.893,2.138,4
-0.611,0.516,4
-0.773,1.138,4
-0.67,0.513,4
-1.037,2.131,4
-0.951,2.136,4
-0.962,2.136,4
-0.779,0.597,4
-1.022,2.763,4
-0.96,2.136,4
-1.116,2.758,4
-1.027,2.763,4
-0.833,1.225,4
-0.967,2.135,4
-1.022,2.764,4
-1.02,2.132,4
-1.095,2.759,4
-1.08,2.76,4
-1.007,2.133,4
-0.953,2.136,4
-0.97,2.135,4
-0.932,1.506,4
-0.998,2.133,4
-0.989,2.133,4
-0.96,2.134,4
-0.993,2.132,4
-0.973,2.134,4
-0.96,2.134,4
-0.785,0.596,4
-0.922,2.764,4
-0.366,2.666,4
-1.024,2.764,4
-1.034,2.762,4
-1.093,2.758,4
-0.951,2.136,4
-0.774,0.506,4
-0.769,1.14,4
-1.097,2.758,4
-1.051,2.13,4
-1.06,2.13,4
-0.147,1.038,4
-0.835,1.225,4
-1.117,2.758,4
-1.037,2.131,4
-1.129,2.757,4
-1.115,2.758,4
-1.047,2.131,4
-1.048,2.13,4
-1.12,2.757,4
-1.128,2.757,4
-0.918,1.22,4
-1.049,2.131,4
-1.115,2.758,4
-1.12,2.757,4
-1.119,2.757,4
-1.069,2.129,4
-0.87,1.135,4
-1.109,2.758,4
-1.055,2.13,4
-1.041,2.131,4
-1.06,2.13,4
-0.861,0.592,4
-0.633,-1.287,4
-0.45,-1.111,4
-0.864,0.592,4
-0.804,-0.665,4
-1.129,2.757,4
-1.061,2.13,4
-1.063,2.129,4
-1.068,2.129,4
-0.867,0.592,4
-0.792,-0.035,4
-0.712,-0.031,4
-1.029,2.131,4
-0.826,0.594,4
-1.02,2.132,4
-0.984,2.136,4
-1.122,2.757,4
-0.862,0.875,4
-1.109,2.758,4
-1.048,2.131,4
-0.386,-0.02,4
-0.326,0.619,4
-0.736,0.6,4
-0.399,1.779,4
-0.494,-0.02,4
-0.74,0.51,4
-0.795,0.507,4
-0.787,0.508,4
-0.783,0.508,4
-1.051,2.13,4
-1.053,2.13,4
-1.057,2.13,4
-0.737,0.511,4
-0.852,1.135,4
-0.436,3.293,4
-0.214,0.616,4
-1.109,2.758,4
-0.335,1.152,4
-1.065,2.129,4
-1.063,2.129,4
-0.981,1.503,4
-1.049,2.13,4
-1.125,2.757,4
-0.861,0.592,4
-1.055,2.13,4
-1.123,2.757,4
-1.131,2.757,4
-1.12,2.757,4
-0.924,2.767,4
-0.578,-1.284,4
-0.511,-0.022,4
-1.059,2.13,4
-0.97,0.958,4
-1.069,2.129,4
-0.54,2.147,4
-0.673,-0.66,4
-1.117,2.758,4
-0.392,0.613,4
-0.113,0.409,4
-0.131,1.039,4
-0.094,0.41,4
-0.153,1.038,4
-0.405,3.294,4
-0.142,1.672,4
-0.14,1.038,4
-0.406,3.295,4
-0.16,1.037,4
-0.412,3.294,4
-0.414,3.294,4
-0.408,3.295,4
-0.408,3.294,4
-0.416,3.294,4
-0.42,3.294,4
-0.163,1.038,4
-0.122,1.131,4
-0.146,1.673,4
-0.343,2.668,4
-0.179,1.671,4
-0.149,1.038,4
-0.385,3.296,4
-0.413,3.295,4
-0.428,3.294,4
-0.423,3.294,4
-0.172,1.671,4
-0.422,3.294,4
-0.426,3.294,4
-0.176,1.671,4
-0.436,3.294,4
-0.178,1.671,4
-0.198,1.67,4
-0.433,3.294,4
-0.091,0.411,4
-0.088,0.411,4
-0.087,1.134,4
-0.105,0.41,4
-0.174,2.3,4
-1.123,2.757,4
-1.056,2.13,4
-1.05,2.13,4
-1.102,2.758,4
-0.794,1.768,4
-0.737,0.598,4
-1.117,2.757,4
-1.085,2.759,4
-0.865,1.135,4
-0.879,0.591,4
-1.071,2.76,4
-1.119,2.215,4
-1.123,2.757,4
-0.121,1.761,4
-1.094,2.759,4
-1.05,2.13,4
-1.069,2.129,4
-1.05,2.13,4
-0.14,1.761,4
-0.349,3.297,4
-0.365,3.297,4
-0.171,1.674,4
-0.368,3.296,4
-0.872,1.134,4
-0.865,0.592,4
-0.799,0.596,4
-1.07,2.129,4
-0.667,0.606,4
-0.87,0.592,4
-0.735,0.598,4
-0.703,0.513,4
-0.876,0.592,4
-0.935,1.762,4
-0.968,2.135,4
-0.221,-3.112,5
-0.177,-3.11,5
-0.056,-3.103,5
-0.155,-3.108,5
-0.246,-3.745,5
0.045,-3.098,5
-0.106,-3.106,5
-0.229,-3.743,5
0.12,-3.724,5
-0.257,-3.742,5
0.568,-3.701,5
0.573,-3.068,5
0.646,-3.064,5
0.7,-3.689,5
-0.179,-2.478,5
-0.232,-3.112,5
2.651,-2.941,5
0.16,-3.718,5
-0.217,-3.112,5
2.245,-2.98,5
-0.565,-2.5,5
-0.7,-2.134,5
-0.497,-3.757,5
-0.407,-3.123,5
-0.657,-2.505,5
-0.718,-2.506,5
-0.463,-3.754,5
-0.789,-1.509,5
2.043,-3.619,5
0.665,-3.064,5
0.898,-3.683,5
0.401,-3.71,5
0.623,-3.697,5
0.341,-3.702,5
0.26,-3.076,5
0.332,-3.702,5
0.863,-3.672,5
0.004,-3.719,5
-0.341,-3.747,5
-0.376,-3.749,5
-0.493,-3.125,5
2.508,-2.341,5
-0.32,-3.117,5
0.106,-3.721,5
-0.375,-3.119,5
1.714,-3.134,5
4.105,-0.738,5
3.591,-3.029,5
2.059,-3.092,5
1.634,-3.134,5
4.545,-1.33,5
-0.123,-2.11,5
-0.022,-3.101,5
1.295,-2.129,5
-0.509,-3.758,5
0.254,-3.72,5
-0.015,-3.733,5
-0.196,-3.743,5
-0.127,-3.739,5
-0.418,-3.752,5
-0.353,-3.75,5
0.014,-3.728,5
0.115,-3.726,5
-0.083,-3.739,5
1.593,-1.851,5
1.988,-3.096,5
1.844,-3.097,5
-0.234,-3.741,5
-0.071,-3.1,5
0.233,-3.088,5
1.517,-3.141,5
1.671,-2.503,5
2.202,-3.115,5
2.072,-2.491,5
1.548,-3.157,5
1.744,-3.144,5
2.241,-1.475,5
1.382,-3.153,5
1.388,-3.133,5
1.387,-3.127,5
1.787,-3.102,5
1.604,-3.111,5
1.848,-2.469,5
2.058,-3.088,5
2.103,-3.087,5
1.844,-3.097,5
-0.18,-3.741,5
-0.375,-3.753,5
0.34,-3.71,5
-0.472,-2.498,5
-0.051,-3.729,5
-0.02,-3.73,5
0.116,-3.726,5
0.034,-3.729,5
0.036,-3.729,5
-0.108,-3.731,5
-0.141,-3.732,5
-0.06,-3.732,5
0.058,-3.724,5
-0.06,-3.73,5
0.146,-3.724,5
0.073,-3.728,5
0.053,-3.729,5
-0.055,-3.734,5
0.103,-3.097,5
-0.272,-3.747,5
0.184,-3.722,5
7.295,-2.161,5
0.129,-3.725,5
-0.072,-3.73,5
0.047,-3.725,5
-0.034,-3.729,5
0.194,-3.716,5
0.02,-3.729,5
-0.012,-3.732,5
-0.082,-3.736,5
-0.263,-3.742,5
-0.221,-3.741,5
-0.195,-3.74,5
0.534,-3.699,5
-0.323,-3.746,5
-0.334,-3.747,5
-0.362,-3.748,5
-0.312,-3.114,5
-0.164,-3.737,5
0.17,-3.719,5
0.12,-3.722,5
-0.044,-3.735,5
0.065,-3.729,5
-0.306,-1.486,5
-0.107,-2.105,5
7.618,-2.777,5
-0.417,-3.754,5
7.667,-2.784,5
-0.077,-3.107,5
0.041,-1.051,5
0.208,-3.089,5
-0.349,-3.119,5
0.245,-3.716,5
