FACILITY_ID,FACILITY_TYPE,URBAN,MIN_AIR_2015,MIN_AIR_2016,MIN_GROUND_2015,MIN_GROUND_2016,ON_GRID,ON_GRID_AVL,SOLAR_ONL,SOLAR_INC,DIESEL_ONL,DIESEL_INC
1802019,2,0,20,12,12,24,0,0,1,1,0,0
1802020,1,0,21,12,12,25,0,0,0,0,0,0
1802021,1,0,24,15,15,27,0,0,0,0,0,0
1802022,1,0,19,22,22,39,0,0,0,0,0,0
1802023,1,0,18,21,17,36,0,0,0,0,0,0
1802024,1,0,23,17,12,26,0,0,0,0,0,0
1802025,1,0,23,19,11,29,0,0,0,0,0,0
1802026,1,0,20,21,12,33,0,0,0,0,0,0
1803001,1,0,8,8,10,65,0,0,0,0,0,0
1803002,1,0,7,7,14,77,0,0,0,0,0,0
1803003,2,1,1,1,7,69,0,0,1,1,0,0
1804001,1,1,2,2,2,64,1,0,0,0,0,0
1804002,2,1,0,0,0,64,1,0,0,0,0,0
1804003,3,1,1,1,1,63,1,0,0,1,0,0
1804004,1,0,9,5,9,57,1,0,0,0,0,0
1804005,1,0,13,0,13,53,0,0,0,0,0,0
1805002,3,1,0,0,19,48,0,0,1,1,0,0
1805003,1,0,10,10,19,38,0,0,0,0,0,0
1805004,1,0,18,13,13,31,0,0,1,1,0,0
1805005,1,0,17,13,13,32,0,0,0,0,1,1
1805006,1,0,4,4,23,51,0,0,0,0,1,1
1805007,1,0,7,11,17,58,0,0,0,0,0,0
1805008,2,0,13,15,15,59,0,0,0,0,1,1
1805009,2,0,12,12,17,37,0,0,0,0,0,0
1805010,1,0,15,15,22,52,0,0,0,0,1,1
1805011,1,0,14,14,20,40,0,0,0,0,0,0
1805012,1,0,11,11,20,40,0,0,0,0,1,1
1805013,1,0,6,6,20,43,0,0,1,1,0,0
1805014,1,0,13,13,16,35,0,0,1,1,0,0
1806001,1,0,12,6,6,14,0,0,0,0,0,0
1806002,1,0,21,6,6,23,0,0,0,0,0,0
1806003,1,0,17,6,8,18,0,0,0,0,0,0
1806004,1,0,19,3,3,21,0,0,0,0,0,0
1806005,1,0,15,10,10,27,0,0,0,0,0,0
1806006,2,1,18,0,0,20,0,0,1,1,0,0
1806009,2,1,15,2,2,18,0,0,1,1,0,0
1806010,1,0,9,9,14,34,0,0,0,0,0,0
1806011,1,0,12,12,14,34,0,0,0,0,0,0
1806012,1,0,7,7,16,35,0,0,1,1,0,0
1806013,1,0,17,6,6,25,0,0,1,1,0,0
1806014,1,0,13,6,8,14,0,0,0,0,0,0
1806015,1,0,13,6,6,16,0,0,1,1,0,0
1806016,1,0,5,5,14,48,0,0,1,1,0,0
1806018,2,1,18,0,0,20,0,0,0,0,1,1
1806021,1,0,16,4,4,19,0,0,0,0,0,0
1806022,1,0,18,6,6,26,0,0,1,1,0,0
1806023,1,0,19,9,9,28,0,0,1,1,0,0
1806024,1,0,20,8,8,26,0,0,0,0,0,0
1806025,1,0,18,11,11,30,0,0,0,0,1,1
1806026,1,0,16,10,10,29,0,0,1,1,0,0
1806027,1,0,16,8,8,28,0,0,0,0,1,1
1807001,1,0,7,7,15,35,0,0,0,0,0,0
1807002,1,0,7,7,7,44,0,0,0,0,0,0
1807004,3,1,1,1,15,42,0,0,1,1,0,0
1807006,1,0,6,6,11,47,1,0,0,0,0,0
1807007,1,0,9,9,9,44,0,0,0,0,0,0
1807008,1,0,10,10,10,47,0,0,0,0,0,0
1807009,1,0,10,10,14,47,0,0,0,0,0,0
1807010,1,0,6,6,8,45,0,0,0,0,0,0
1807011,1,0,9,9,9,48,0,0,0,0,0,0
1807012,1,0,7,7,8,44,0,0,0,0,0,0
1807013,1,0,5,5,10,42,0,0,0,0,0,0
1807014,1,0,8,8,8,40,0,0,0,0,0,0
1807015,1,0,8,8,17,37,0,0,0,0,0,0
1807016,1,0,10,10,10,39,0,0,0,0,0,0
1807017,1,0,10,10,10,38,0,0,0,0,0,0
1807018,1,0,10,10,10,38,0,0,0,0,0,0
1807019,1,0,10,10,13,36,0,0,0,0,1,1
1807020,1,0,6,6,12,39,0,0,0,0,0,0
1807021,1,0,10,10,13,32,0,0,0,0,0,0
1807022,1,0,13,10,10,29,0,0,0,0,0,0
1807023,1,0,15,8,8,27,0,0,0,0,0,0
1807024,1,0,19,10,10,25,0,0,0,0,0,0
1807025,1,0,17,13,13,27,0,0,0,0,1,1
1807026,1,0,21,6,11,21,0,0,0,0,0,0
1807027,1,0,20,4,10,19,0,0,0,0,0,0
1807028,1,0,23,6,8,22,0,0,0,0,0,0
1807029,2,0,23,9,12,25,0,0,0,0,0,0
1807030,1,0,17,14,14,28,0,0,0,0,0,0
1807031,1,0,15,14,14,29,0,0,0,0,0,0
1808001,1,0,21,12,13,28,0,0,0,0,0,0
1808002,1,0,12,12,13,35,0,0,0,0,1,1
1808003,1,0,12,12,12,36,0,0,0,0,1,1
1808004,1,0,20,11,11,30,0,0,0,0,1,1
1808005,1,0,22,8,8,31,0,0,1,1,0,0
1808006,2,0,16,13,13,32,0,0,0,0,1,1
1808007,1,0,15,15,16,31,0,0,0,0,1,1
1808008,1,0,17,14,15,29,0,0,0,0,1,1
1808009,1,0,11,11,15,33,0,0,0,0,0,0
1808010,1,0,17,6,6,36,0,0,0,0,1,1
1808011,2,1,15,8,8,35,0,0,0,0,0,0
1808012,1,0,12,11,11,37,0,0,0,0,1,1
1809001,3,1,0,0,0,47,0,0,1,1,0,0
1809002,2,0,20,0,0,38,0,0,1,1,0,0
1809003,1,0,8,8,8,40,0,0,0,0,0,0
1809004,1,0,6,6,6,45,0,0,0,0,0,0
1809005,1,0,12,9,9,42,0,0,0,0,0,0
1809006,1,0,14,7,7,44,0,0,0,0,0,0
1809007,1,0,12,8,8,40,0,0,0,0,0,0
1809009,1,0,18,3,3,40,0,0,0,0,0,0
1809010,1,0,22,4,4,35,0,0,0,0,1,1
1809011,1,0,19,4,4,41,0,0,0,0,0,0
1809012,1,0,18,7,10,42,0,0,0,0,0,0
1809013,1,0,14,2,4,47,0,0,0,0,0,0
1810001,1,0,15,0,24,37,0,0,0,0,0,0
1810002,1,0,15,9,9,46,0,0,0,0,0,0
1810003,1,0,10,10,10,37,0,0,0,0,0,0
1810004,1,0,9,11,11,48,0,0,1,1,0,0
1810005,1,0,11,8,8,52,0,0,0,0,0,0
1810006,1,0,4,6,6,45,0,0,0,0,0,0
1810007,1,0,7,8,8,35,0,0,0,0,0,0
1810008,2,1,2,3,3,40,0,0,1,1,0,0
1810013,3,1,0,0,0,42,0,0,1,1,0,0
1811001,2,1,19,0,24,56,0,0,0,0,0,0
1811002,1,0,18,7,29,49,0,0,1,1,0,0
1811003,1,0,17,9,30,48,0,0,0,0,0,0
1812001,2,1,20,0,25,51,1,0,0,0,0,0
1812002,1,0,21,1,24,52,1,0,0,1,0,0
1812004,1,0,25,7,27,58,0,0,0,0,0,0
1812005,1,0,22,7,25,56,0,0,1,1,0,0
1812006,1,0,17,2,22,48,1,0,0,0,0,0
1812007,1,0,18,3,25,49,1,0,0,0,0,0
1812008,1,0,24,5,24,56,1,0,0,0,0,0
1812009,1,0,23,3,23,54,1,0,0,0,0,0
1812010,1,0,22,4,22,55,0,0,0,0,0,0
1812011,1,0,21,1,25,52,1,0,0,0,0,0
1812012,1,0,21,3,26,52,1,0,0,1,0,0
1812013,1,0,20,2,24,50,1,0,0,0,0,0
1812014,1,0,13,8,24,43,1,0,0,0,0,0
1813001,1,0,7,3,18,19,0,0,0,0,0,0
1813002,2,0,4,12,20,35,0,0,1,1,0,0
1813003,1,0,13,8,25,44,0,0,0,0,0,0
1813004,1,0,9,9,14,41,0,0,0,0,0,0
1813005,1,0,6,2,19,20,0,0,0,0,0,0
1813006,2,1,1,1,17,17,0,0,1,1,0,0
1813007,1,0,3,3,11,11,0,0,0,0,0,0
1813008,1,0,5,5,23,26,0,0,0,0,0,0
1813010,2,0,6,9,25,28,0,0,0,0,0,0
1813012,2,1,7,0,20,25,0,0,1,1,0,0
1814001,1,0,3,10,7,18,0,0,0,0,0,0
1814002,1,0,2,4,10,12,0,0,0,0,0,0
1814003,2,1,0,0,0,0,0,0,0,0,0,0
1814004,1,0,3,3,7,7,0,0,0,0,0,0
1814005,1,0,2,2,3,5,0,0,0,0,0,0
1814006,1,0,5,3,3,8,0,0,0,0,1,1
1814008,1,0,4,3,12,14,0,0,0,0,0,0
1814009,1,0,0,13,9,16,0,0,0,0,0,0
1814010,1,0,8,8,8,8,0,0,0,0,0,0
1814011,1,0,2,2,6,8,0,0,0,0,0,0
1815001,1,0,7,7,11,21,0,0,0,0,1,1
1815002,1,0,5,5,8,22,0,0,0,0,1,1
1815003,1,0,10,10,18,35,0,0,0,0,0,0
1815004,1,0,9,9,15,35,0,0,1,1,0,0
1815006,1,0,13,9,13,48,0,0,0,0,0,0
1815007,1,0,16,6,16,45,0,0,1,1,0,0
1815008,1,0,14,5,21,40,0,0,0,0,0,0
1815009,1,0,11,11,21,35,0,0,0,0,0,0
1815010,2,0,10,10,18,33,0,0,0,0,0,0
1815011,1,0,8,8,16,33,0,0,1,1,0,0
1815012,1,0,13,7,26,41,0,0,1,1,0,0
1815013,2,1,19,0,20,45,0,0,1,1,0,0
1816001,1,0,14,14,15,39,0,0,0,0,0,0
1816002,1,0,14,14,16,40,0,0,1,1,0,0
1816003,1,0,14,14,15,39,0,0,0,0,0,0
1816004,2,1,0,0,8,27,1,0,0,0,0,0
1816005,1,0,8,8,10,33,0,0,0,0,1,1
1816006,1,0,3,3,9,30,0,0,0,0,0,0
1816007,1,0,10,10,14,36,0,0,0,1,0,0
1816008,1,0,15,10,17,42,0,0,0,0,1,1
1816009,1,0,5,5,13,28,0,0,0,0,1,1
1816011,3,0,0,0,8,26,1,0,0,1,0,0
1817001,1,0,13,13,13,40,0,0,0,0,0,0
1817002,2,0,6,11,4,22,0,0,1,1,0,0
1817003,1,0,12,12,11,36,0,0,0,0,0,0
1817006,3,1,1,1,1,31,0,0,1,1,0,0
1817007,1,0,12,20,20,49,0,0,0,0,0,0
1817008,1,0,13,14,14,46,0,0,0,0,0,0
1817009,1,0,11,18,18,50,0,0,0,0,0,0
1817010,1,0,12,15,15,45,0,0,0,0,0,0
1817011,1,0,8,19,19,49,0,0,1,1,0,0
1817012,1,0,3,3,3,30,0,0,0,0,0,0
1817015,1,0,26,6,29,6,0,0,0,0,0,0
1817016,1,0,24,8,25,8,0,0,0,0,0,0
1817017,2,0,17,0,0,28,0,0,0,0,0,0
1817018,1,0,18,19,19,47,0,0,0,0,0,0
1818001,1,0,9,13,23,29,0,0,0,0,0,0
1818002,1,0,11,19,28,36,0,0,0,0,0,0
1818003,1,0,3,9,17,22,0,0,0,0,0,0
1818004,1,0,1,10,15,21,0,0,1,1,0,0
1818005,1,0,11,9,5,9,0,0,1,1,0,0
1818006,1,0,3,11,17,23,0,0,1,1,0,0
1818007,2,0,1,2,17,19,1,0,0,0,0,0
1818008,1,0,13,12,2,15,0,0,1,1,0,0
1818009,1,0,13,12,2,15,0,0,0,0,0,0
1818010,1,0,7,12,8,8,0,0,0,0,0,0
1818011,2,0,6,11,11,15,0,0,1,1,0,0
1818012,2,0,3,10,18,23,0,0,0,1,0,1
1818013,1,0,7,8,22,25,0,0,1,1,0,0
1819001,3,1,1,1,28,28,1,0,0,1,0,0
1819002,1,0,1,1,28,28,0,0,0,0,0,0
1819003,1,0,9,6,20,21,0,0,0,0,0,0
1819005,1,0,7,7,24,24,0,0,0,0,0,0
1819007,1,0,8,8,24,24,0,0,0,0,0,0
1819008,1,0,7,7,24,24,0,0,0,0,0,0
1819009,1,0,5,5,24,24,0,0,0,0,0,0
1819010,1,0,8,8,28,28,0,0,0,0,0,0
1819011,1,0,5,5,28,30,0,0,0,0,0,0
1819012,1,0,7,5,23,25,0,0,0,0,0,0
1819013,1,0,3,3,26,28,1,0,0,0,0,0
1819014,1,0,7,6,22,23,0,0,0,0,0,0
1820001,1,0,0,2,3,3,0,0,0,0,1,1
1820002,1,0,11,1,11,11,0,0,0,0,0,0
1820003,1,0,4,4,4,4,0,0,0,0,0,0
1820004,1,0,0,0,8,8,0,0,0,0,0,0
1820005,2,1,1,1,1,1,0,0,0,0,0,0
1820006,2,1,0,0,0,0,0,0,0,0,0,0
1820007,1,0,8,8,21,21,0,0,0,0,0,0
1820008,1,0,5,5,24,24,0,0,0,0,0,0
1820009,1,0,18,16,19,19,0,0,0,0,0,0
1821001,3,1,1,1,0,2,1,0,0,0,0,0
1821003,2,1,3,1,0,8,1,0,0,0,0,0
1821004,1,1,1,0,1,2,1,0,0,0,0,0
1821005,2,1,0,1,1,2,1,0,0,0,0,0
1821006,3,1,0,1,1,2,0,0,0,0,0,0
1821009,3,1,0,1,0,2,1,0,0,0,0,0
1821014,2,1,0,1,1,3,1,0,0,0,0,0
1821015,2,1,1,1,1,1,1,0,0,0,0,0
1821016,2,1,1,1,1,1,1,0,0,0,0,0
1821017,2,1,1,1,0,1,1,0,0,0,0,0
1821018,2,1,1,1,0,1,1,0,0,0,0,0
1822001,2,0,13,13,13,25,0,0,0,0,1,1
1822003,2,1,0,1,2,2,0,0,1,1,0,0
1822004,2,1,1,1,1,1,0,0,1,1,0,0
1822005,2,1,1,1,1,1,1,0,0,0,0,0
1822006,2,1,1,1,2,2,1,0,0,0,0,0
1822007,2,1,0,1,2,2,1,0,0,0,0,0
1822010,3,1,1,1,1,1,1,0,0,0,0,0
1822013,2,1,1,1,1,1,0,0,0,0,0,0
1823007,2,1,0,0,0,0,1,0,0,1,0,0
1823008,2,1,0,0,0,0,1,0,0,1,0,0
1823009,3,1,2,2,1,2,0,0,0,0,0,0
1823010,3,1,2,2,1,2,0,0,0,0,0,0
1823011,1,1,2,2,2,2,0,0,0,0,0,0
1823013,3,1,2,2,1,2,0,0,0,0,0,0
1823014,2,1,2,2,2,2,0,0,1,1,0,0
1823015,2,1,1,1,3,1,0,0,1,1,0,0
1823016,2,1,0,1,1,2,0,0,1,1,0,0
1823017,3,1,1,1,2,1,1,0,0,1,0,0
1823018,2,1,1,1,1,1,0,0,1,1,0,0
1823019,2,1,0,0,2,0,0,0,1,1,0,0
1823020,2,1,1,1,2,1,0,0,1,1,0,0
1824001,1,0,13,5,5,27,0,0,1,1,0,0
1824002,1,0,17,6,6,33,0,0,1,1,0,0
1824004,1,0,12,22,22,43,0,0,1,1,0,0
1824006,1,0,18,18,18,43,0,0,0,0,0,0
1824007,1,0,6,6,15,20,0,0,1,1,0,0
1824008,1,0,10,20,20,40,0,0,1,1,0,0
1824009,3,1,0,10,18,29,0,0,1,1,0,0
1824010,2,1,0,10,18,29,0,0,0,0,1,1
1824011,2,0,8,15,15,34,0,0,1,1,0,0
1824013,1,0,11,10,10,33,0,0,1,1,0,0
1824014,1,0,10,11,11,32,0,0,0,0,0,0
1824015,1,0,14,10,10,19,0,0,1,1,0,0
1824016,1,0,13,5,5,27,0,0,0,0,0,0
1824017,1,0,12,7,7,24,0,0,0,0,0,0
1824018,1,0,20,11,11,39,0,0,0,0,0,0
1824019,1,0,20,13,13,40,0,0,1,1,0,0
1824020,1,0,21,12,12,40,0,0,1,1,0,0
1824021,1,0,5,21,23,40,0,0,1,1,0,0
1824022,1,0,5,21,23,40,0,0,0,0,0,0
1824023,1,0,8,23,24,42,0,0,1,1,0,0
1825001,2,1,0,19,26,39,0,0,1,1,0,0
1825002,1,0,10,26,26,42,0,0,0,0,0,0
1825003,1,0,9,18,31,37,0,0,1,1,0,0
1825004,1,0,7,24,27,41,0,0,0,0,0,0
1825006,1,0,4,15,22,35,0,0,0,0,0,0
1825007,3,0,2,20,27,39,0,0,0,0,0,0
1825008,1,0,5,8,23,28,0,0,0,0,0,0
1825010,1,0,15,26,26,42,0,0,0,0,0,0
1826001,2,1,1,1,22,21,0,0,1,1,0,0
1826003,1,0,3,7,20,27,0,0,1,1,0,0
1826005,1,0,5,5,26,23,0,0,0,0,0,0
1826006,2,0,7,7,28,20,0,0,1,1,0,0
1826008,1,0,10,10,30,11,0,0,0,0,0,0
1826010,2,0,0,0,13,13,0,0,0,0,0,0
1826011,1,0,9,9,30,26,0,0,0,0,0,0
1826012,1,0,5,5,32,20,0,0,1,1,0,0
1826013,1,0,5,5,22,25,0,0,0,0,0,0
1901001,1,0,226,240,55,196,0,1,0,0,0,0
1901002,1,0,257,271,83,226,0,1,0,0,0,0
1901003,3,1,275,288,72,245,1,1,0,1,0,0
1901004,2,1,275,288,72,245,1,1,0,1,0,0
1901005,1,0,301,315,116,271,0,1,0,0,0,0
1902001,1,0,220,234,26,191,0,1,0,0,0,0
1902002,3,1,211,224,1,184,0,1,0,1,0,1
1903001,1,0,49,57,49,49,0,1,1,1,0,0
1903002,1,0,215,225,99,199,0,1,0,0,0,0
1903003,1,0,210,219,107,195,0,1,0,0,0,0
1903004,1,0,230,242,68,210,0,1,0,0,0,0
1903005,2,1,126,138,89,103,0,1,0,0,1,1
1904001,1,0,124,129,30,124,0,1,0,0,0,0
1904002,1,1,112,114,2,112,0,1,0,0,0,0
1904003,1,0,120,52,52,52,0,1,0,0,0,0
1904004,2,1,108,109,4,108,0,1,1,1,0,0
1905001,2,1,83,64,46,64,0,1,0,0,0,0
1905002,1,1,83,64,47,64,0,1,0,0,0,0
1905003,1,0,76,72,53,76,0,1,0,0,0,0
1905004,1,0,78,72,51,74,0,1,0,0,0,0
1906001,1,0,107,38,38,38,0,1,0,0,0,0
1906002,1,0,71,58,16,71,0,1,0,0,0,0
1906003,2,1,133,0,0,0,1,1,0,0,0,0
1906004,1,0,129,92,0,0,0,1,0,0,0,0
1907001,1,0,23,9,9,23,1,1,0,0,0,0
1907002,1,0,33,19,19,33,1,1,0,0,0,0
1907003,1,0,2,15,7,2,1,1,0,0,0,0
1907004,1,0,21,7,7,21,1,1,0,0,0,0
1907005,1,0,30,16,16,30,1,1,0,0,0,0
1907006,1,0,37,25,21,37,0,1,1,1,0,0
1907007,1,0,28,14,14,28,1,1,0,0,0,0
1907008,1,0,26,14,14,26,1,1,0,0,0,0
1907009,3,1,20,6,6,20,0,1,0,0,0,0
1907010,1,0,29,16,16,29,1,1,0,0,0,0
1907011,1,1,5,10,0,5,1,1,0,0,0,0
1907012,1,1,4,11,2,4,1,1,0,0,0,0
1907013,1,0,2,16,6,2,1,1,0,0,0,0
1907014,1,0,26,24,24,26,0,1,0,0,0,0
1907015,2,0,1,15,7,1,1,1,0,1,0,0
1907016,1,0,8,8,2,8,1,1,0,0,0,0
1907017,1,1,10,4,4,10,1,1,0,1,0,0
1907018,3,1,14,0,0,14,1,1,0,1,0,0
1907019,2,0,24,10,10,24,1,1,0,1,0,0
1907020,2,1,14,0,0,14,1,1,0,0,0,0
1907021,1,0,13,6,6,13,1,1,0,0,0,0
1907022,1,0,7,12,8,7,1,1,0,0,0,0
1907023,1,0,27,22,22,27,1,1,0,0,0,0
1908001,1,0,9,20,6,6,1,1,0,0,0,0
1908002,2,1,9,22,1,1,1,1,0,0,0,0
1908003,3,1,7,21,1,1,1,1,0,1,0,0
1908004,1,1,7,21,2,2,1,1,0,0,0,0
1908005,1,1,13,26,2,5,1,1,0,0,0,0
1908006,2,1,10,23,2,3,1,1,0,1,0,0
1908007,1,0,5,18,6,5,1,1,0,0,0,0
1908008,1,0,8,21,5,5,0,1,0,0,0,0
1908009,1,0,10,22,3,3,1,1,0,0,0,0
1908010,1,0,13,22,9,9,1,1,0,0,0,0
1908011,2,0,15,23,11,11,1,1,0,1,0,0
1908012,1,0,13,27,8,8,1,1,0,0,0,0
1908013,1,0,13,27,4,6,1,1,0,0,0,0
1908014,1,0,15,23,12,12,0,1,0,0,0,0
1909001,2,1,46,50,30,42,1,1,0,1,0,0
1909002,2,0,73,60,34,30,1,1,0,0,0,0
1909003,1,0,75,80,16,64,1,1,0,0,0,0
1909004,1,0,59,64,21,54,1,1,0,0,0,0
1909005,1,0,41,47,24,36,1,1,0,0,0,0
1909006,1,0,42,48,28,38,0,1,0,0,1,1
1909007,1,0,57,59,33,54,1,1,0,0,0,0
1909008,1,0,59,59,41,49,1,1,0,0,0,0
1909009,2,0,61,61,45,46,1,1,0,0,0,0
1909010,1,0,69,68,47,37,1,1,0,0,0,0
1909011,1,0,71,71,46,38,1,1,0,0,0,0
1909012,1,0,43,53,13,29,1,1,0,0,0,0
1909013,1,0,41,48,21,34,1,1,0,0,0,0
1909014,1,0,45,52,22,37,1,1,0,0,0,0
1909015,2,1,47,51,30,43,1,1,0,0,0,0
1910001,1,1,42,55,10,11,1,1,0,1,0,0
1910002,1,1,40,54,11,9,1,1,0,0,0,0
1910003,1,1,34,48,11,3,1,1,0,1,0,0
1910004,1,1,39,52,12,8,1,1,0,0,0,0
1910005,1,1,39,52,11,8,1,1,0,0,0,0
1910006,2,1,40,54,10,9,1,1,0,0,0,0
1910007,1,1,36,50,13,5,1,1,0,0,0,0
1910008,1,1,31,44,6,3,0,1,0,0,0,0
1910009,1,1,31,44,6,3,1,1,0,0,0,0
1910010,2,1,21,35,6,10,1,1,0,1,0,0
1910011,2,0,24,38,5,8,1,1,0,1,0,0
1910012,1,1,15,28,4,7,1,1,0,0,0,0
1910013,1,1,28,42,6,4,1,1,0,0,0,0
1910014,1,1,18,32,8,11,1,1,0,0,0,0
1910015,1,1,17,30,6,9,1,1,0,0,0,0
1910016,2,1,18,31,7,10,1,1,0,1,0,0
1910017,2,1,20,33,5,12,1,1,0,0,0,0
1910018,1,1,13,27,3,6,1,1,0,0,0,0
1910019,1,1,29,42,5,4,1,1,0,0,0,0
1910020,1,1,24,37,1,9,1,1,0,0,0,0
1910021,3,1,24,37,1,9,1,1,0,1,0,0
1910022,2,1,25,38,0,8,1,1,0,1,0,0
1910023,2,1,24,37,2,9,1,1,0,0,0,0
1910024,2,1,26,39,1,7,1,1,0,1,0,0
1910025,2,1,24,37,1,9,1,1,0,0,0,0
1910026,2,1,24,37,2,9,1,1,0,1,0,0
1910027,2,1,24,37,1,9,0,1,0,0,0,0
1910028,1,1,25,39,6,7,1,1,0,0,0,0
1910029,1,1,39,52,11,8,1,1,0,0,0,0
1911001,1,0,46,57,5,26,1,1,0,0,0,0
1911002,1,0,68,82,19,36,0,1,0,0,1,1
1911003,2,0,48,60,4,23,0,1,1,1,0,0
1911004,1,0,72,86,23,41,1,1,0,0,0,0
1911005,1,0,67,81,18,36,1,1,0,0,0,0
1911006,1,0,65,79,16,33,1,1,0,0,0,0
1911007,2,0,62,76,13,30,1,1,0,1,0,0
1911008,1,0,53,67,6,22,1,1,0,0,0,0
1911009,1,0,57,70,8,25,1,1,0,0,0,0
1911010,1,0,46,59,10,17,1,1,0,0,0,0
1911011,1,0,46,59,10,16,1,1,0,0,0,0
1911012,2,0,49,62,9,18,1,1,0,1,0,0
1911013,2,0,48,61,4,16,1,1,0,1,0,0
1911014,1,0,51,65,2,20,1,1,0,0,0,0
1911015,1,0,47,61,2,16,1,1,0,0,0,0
1911016,3,1,49,63,1,18,1,1,0,1,0,0
1912001,1,0,167,181,102,136,0,1,0,0,0,0
1912002,2,0,118,131,70,87,1,1,0,0,0,0
1912003,1,0,125,138,78,95,0,1,1,1,0,0
1912004,1,0,113,126,65,82,1,1,0,0,0,0
1912005,1,0,118,132,70,87,1,1,0,0,0,0
1912006,1,0,102,115,53,71,1,1,0,0,0,0
1912007,1,0,96,110,47,65,1,1,0,0,0,0
1912008,1,0,88,101,39,56,1,1,0,0,0,0
1912009,1,0,80,94,31,48,1,1,0,0,0,0
1912010,2,1,82,95,33,50,1,1,0,0,0,0
1913001,1,0,149,124,124,124,1,1,0,0,0,0
1913002,1,0,91,71,71,71,0,1,0,0,0,0
1913003,1,0,100,75,75,75,1,1,0,0,0,0
1913004,1,0,99,79,79,79,0,1,0,0,0,0
1913005,1,0,116,94,94,94,0,1,1,1,0,0
1913006,2,0,152,127,127,127,1,1,0,0,0,0
1913007,1,0,98,77,77,77,0,1,0,0,0,0
1913008,1,0,101,80,80,80,0,1,0,0,0,0
1913009,1,1,124,100,100,100,1,1,0,0,0,0
1913010,1,0,126,102,102,102,0,1,0,0,0,0
1913011,1,0,134,110,110,110,0,1,0,0,0,0
1913012,1,0,149,127,127,127,0,1,0,0,0,0
1913013,1,0,105,80,80,80,0,1,0,0,1,1
1913014,2,1,106,81,81,81,1,1,0,0,0,0
1913015,1,0,106,82,82,82,0,1,0,0,0,0
1913016,1,0,105,81,81,81,1,1,0,0,0,0
1913017,1,0,119,95,95,95,0,1,0,0,0,0
1913018,3,1,123,99,99,99,1,1,0,1,0,0
1913019,3,1,122,97,97,97,0,1,0,0,1,1
1913020,1,0,115,91,91,91,1,1,0,0,0,0
1913021,2,0,99,78,78,78,0,1,1,1,0,0
1913022,1,0,100,79,79,79,0,1,0,0,0,0
1913023,1,0,117,92,92,92,1,1,0,0,0,0
1913024,1,0,117,92,92,92,0,1,0,0,0,0
1914001,1,1,68,43,43,43,1,1,0,0,0,0
1914002,1,1,70,46,46,46,1,1,0,0,0,0
1914003,1,0,77,53,53,53,0,1,0,0,0,0
1914004,2,0,77,53,53,53,1,1,0,0,0,0
1914005,1,0,70,45,45,45,0,1,0,0,0,0
1914006,3,1,69,45,45,45,1,1,0,0,0,0
1914007,1,0,64,41,41,41,1,1,0,0,0,0
1914008,1,0,70,46,46,46,1,1,0,0,0,0
1914009,1,0,66,42,42,42,1,1,0,0,0,0
1915001,1,1,32,6,6,6,1,1,0,0,0,0
1915002,2,1,50,25,25,25,1,1,0,1,0,0
1915003,3,1,26,2,2,2,1,1,0,1,0,0
1915004,1,0,59,42,42,42,0,1,0,0,0,0
1915005,1,0,36,11,11,11,1,1,0,0,0,0
1915006,1,0,48,24,24,24,1,1,0,0,0,0
1915007,1,1,51,26,26,26,1,1,0,0,0,0
1915008,1,0,15,15,15,15,1,1,0,0,0,0
1915009,1,0,34,27,27,27,0,1,0,0,0,0
1915010,1,0,30,34,34,34,1,1,0,0,0,0
1915011,1,0,29,29,29,29,1,1,0,0,0,0
1915012,1,0,24,22,22,22,1,1,0,0,0,0
1915013,1,1,24,1,1,1,1,1,0,0,0,0
1915014,1,0,26,12,12,12,0,1,0,0,0,0
1915015,1,0,25,7,7,7,1,1,0,0,0,0
1915016,1,1,24,2,2,2,1,1,0,0,0,0
1915017,2,1,26,1,1,1,1,1,0,0,0,0
1915018,1,0,27,1,1,1,1,1,0,0,0,0
1916001,1,0,56,67,45,43,0,1,0,0,0,0
1916002,1,0,71,79,45,34,1,1,0,0,0,0
1916003,1,0,48,59,51,43,1,1,0,0,0,0
1916004,1,0,45,55,54,42,1,1,0,0,0,0
1916005,1,0,66,76,44,37,1,1,0,0,0,0
1916006,1,0,69,78,43,37,1,1,0,0,0,0
1916007,1,0,80,88,10,63,1,1,0,0,0,0
1916008,1,0,68,73,38,73,0,1,0,0,0,0
1916009,3,1,86,92,24,73,1,1,0,1,0,0
1916010,2,0,53,64,47,41,1,1,0,0,0,0
1916011,2,0,52,62,50,39,1,1,0,0,0,0
1916012,2,0,62,72,45,37,1,1,0,0,0,0
1917001,2,0,3,14,14,14,1,1,0,1,0,0
1917002,1,0,5,15,14,14,1,1,0,0,0,0
1917003,1,0,6,17,14,15,1,1,0,1,0,0
1917004,1,0,7,13,13,14,1,1,0,0,0,0
1917005,1,0,4,16,16,16,1,1,0,0,0,0
1917006,1,0,42,42,36,41,0,1,0,0,1,1
1917007,1,0,0,0,0,5,1,1,0,0,0,0
1917008,2,1,3,3,3,3,1,1,0,1,0,0
1917009,1,0,48,48,47,15,0,1,0,0,0,0
1917010,3,1,1,13,13,13,1,1,0,1,0,0
1917011,1,0,24,29,29,29,0,1,0,0,0,0
1917012,1,0,11,15,15,17,1,1,0,0,0,0
1918001,1,1,71,60,6,0,0,1,0,0,1,1
