MIN_DISTANCE_AIRBORNE_2015,MIN_DISTANCE_AIRBORNE_2016,MIN_DISTANCE_GROUND_2015,MIN_DISTANCE_GROUND_2016,FACILITY_TYPE_MODELLED,ON_GRID_AVL,URBAN,ON_GRID,SOLAR_ONL,DIESEL_ONL,cluster
14.555811,22.903669,11.250194,11.372598,2,True,False,True,False,False,0
13.418374,27.238708,7.7272158,8.2730589,1,True,False,True,False,False,0
13.028588,26.972179,4.3470378,6.1681514,1,True,False,True,False,False,0
15.449312,23.350828,12.215888,12.387226,1,True,False,False,False,False,0
45.554138,50.200752,30.276081,41.781467,2,True,True,True,False,False,2
73.018211,59.565063,34.07769,30.151031,2,True,False,True,False,False,0
74.727592,80.035736,16.383615,63.699791,1,True,False,True,False,False,0
59.340698,64.110695,20.853495,53.674488,1,True,False,True,False,False,0
40.555351,46.988071,24.473486,35.949158,1,True,False,True,False,False,0
42.250843,47.772671,27.710878,38.100098,1,True,False,False,False,True,4
56.529396,58.690685,33.06477,53.814846,1,True,False,True,False,False,0
59.268768,59.3433,41.450451,48.879543,1,True,False,True,False,False,0
61.340935,60.623806,44.866688,45.604092,2,True,False,True,False,False,0
69.255363,67.75473,46.747265,37.222687,1,True,False,True,False,False,0
71.425606,70.835426,45.895271,37.556992,1,True,False,True,False,False,0
43.491207,52.856876,12.506118,29.257193,1,True,False,True,False,False,0
40.996544,48.441498,20.747131,33.748585,1,True,False,True,False,False,0
44.798168,51.912556,22.131813,36.959988,1,True,False,True,False,False,0
46.879555,51.174191,30.264223,43.260139,2,True,True,True,False,False,2
42.037415,55.446991,9.7413664,11.398447,1,True,True,True,False,False,2
40.279572,53.753963,10.533318,9.4965181,1,True,True,True,False,False,2
33.899948,47.725777,10.823895,2.8239918,1,True,True,True,False,False,2
38.818401,52.256657,12.006781,8.3209572,1,True,True,True,False,False,2
38.769653,52.347359,11.147321,7.6699395,1,True,True,True,False,False,2
40.017776,53.580521,10.113279,8.9185228,2,True,True,True,False,False,2
36.022301,49.883011,13.098186,5.0930371,1,True,True,True,False,False,2
30.867083,44.364971,6.4998775,3.2044806,1,True,True,False,False,False,2
30.750156,44.253319,6.3921647,3.173384,1,True,True,True,False,False,2
21.493885,35.394669,6.0047455,10.187374,2,True,True,True,False,False,2
23.754436,37.6483,5.4405437,7.9996128,2,True,False,True,False,False,0
15.039795,28.269056,4.1531086,7.4115286,1,True,True,True,False,False,2
28.187729,42.045422,6.4378181,3.6781657,1,True,True,True,False,False,2
18.006525,31.898365,7.872983,10.766055,1,True,True,True,False,False,2
16.893312,30.237473,5.9627953,9.2378397,1,True,True,True,False,False,2
17.818966,31.072849,6.8227749,10.170919,2,True,True,True,False,False,2
19.687687,33.012657,4.8714528,12.031316,2,True,True,True,False,False,2
13.334298,26.897829,2.5136645,5.698081,1,True,True,True,False,False,2
28.818844,42.33894,4.5153112,3.9222379,1,True,True,True,False,False,2
23.520348,36.94294,0.94544762,8.7985821,1,True,True,True,False,False,2
24.062056,37.379532,0.83759063,8.7646055,3,True,True,True,False,False,2
24.540096,37.915306,0.2897191,8.1072416,2,True,True,True,False,False,2
23.652351,36.885357,1.5701082,9.468709,2,True,True,True,False,False,2
25.60957,39.03331,1.1556983,6.9813972,2,True,True,True,False,False,2
24.041162,37.377804,0.73193091,8.6983576,2,True,True,True,False,False,2
24.125816,37.320587,1.612289,9.2657776,2,True,True,True,False,False,2
23.926535,37.164539,1.4035876,9.2267542,2,True,True,False,False,False,2
24.623205,38.524715,5.6811414,7.252985,1,True,True,True,False,False,2
38.828884,52.40601,11.096354,7.7286253,1,True,True,True,False,False,2
46.025475,56.888859,4.8449545,25.539663,1,True,False,True,False,False,0
67.714737,81.590851,18.884378,36.495167,1,True,False,False,False,False,0
48.237419,60.203545,4.2493968,22.859982,2,True,False,False,True,False,1
72.187187,85.921127,23.148691,40.75631,1,True,False,True,False,False,0
67.169014,81.006203,18.16613,35.845249,1,True,False,True,False,False,0
64.891998,78.530037,16.192236,33.481384,1,True,False,True,False,False,0
61.888348,75.60041,12.947055,30.453699,2,True,False,True,False,False,0
53.136669,66.737373,5.7426043,21.784075,1,True,False,True,False,False,0
56.749443,70.39695,8.3199549,25.341585,1,True,False,True,False,False,0
45.777096,58.699085,10.125817,16.815918,1,True,False,True,False,False,0
45.999973,59.228802,9.6970396,15.791084,1,True,False,True,False,False,0
49.008705,62.279106,8.8459015,18.499418,2,True,False,True,False,False,0
47.59483,61.220123,3.855546,16.235559,2,True,False,True,False,False,0
50.843849,64.673737,2.0242538,19.524328,1,True,False,True,False,False,0
47.164669,60.908688,2.2696626,15.732875,1,True,False,True,False,False,0
49.434963,63.201241,0.78089839,18.016251,3,True,True,True,False,False,2
167.1026,180.81331,102.19994,135.67064,1,True,False,False,False,False,3
118.17621,131.35204,70.428741,87.19371,2,True,False,True,False,False,0
125.4362,138.38081,78.402306,94.782768,1,True,False,False,True,False,1
112.88826,126.20474,64.733383,81.730568,1,True,False,True,False,False,0
117.63074,131.5988,69.833092,87.11982,1,True,False,True,False,False,0
101.79526,115.20446,53.441769,70.546753,1,True,False,True,False,False,0
96.315468,109.91212,47.475834,64.909904,1,True,False,True,False,False,0
87.596779,101.25448,38.654606,56.167969,1,True,False,True,False,False,0
79.769562,93.508354,30.715923,48.340954,1,True,False,True,False,False,0
81.631737,95.358574,32.589207,50.199921,2,True,True,True,False,False,0
148.56853,124.15804,124.15804,124.15804,1,True,False,True,False,False,3
90.729935,70.713257,70.713257,70.713257,1,True,False,False,False,False,0
99.641342,75.023705,75.023705,75.023705,1,True,False,True,False,False,0
99.096855,78.827705,78.827705,78.827705,1,True,False,False,False,False,0
116.33839,94.122749,94.122749,94.122749,1,True,False,False,True,False,1
151.84886,127.48984,127.48984,127.48984,2,True,False,True,False,False,3
98.032005,77.436195,77.436195,77.436195,1,True,False,False,False,False,0
101.17016,80.48613,80.48613,80.48613,1,True,False,False,False,False,0
123.91071,99.6539,99.6539,99.6539,1,True,True,True,False,False,0
126.3569,102.05896,102.05896,102.05896,1,True,False,False,False,False,3
134.07137,109.7911,109.7911,109.7911,1,True,False,False,False,False,3
149.48038,126.57147,126.57147,126.57147,1,True,False,False,False,False,3
104.87072,79.964325,79.964325,79.964325,1,True,False,False,False,True,4
105.94727,81.151352,81.151352,81.151352,2,True,True,True,False,False,0
106.23295,81.573097,81.573097,81.573097,1,True,False,False,False,False,0
105.13992,81.133476,81.133476,81.133476,1,True,False,True,False,False,0
119.17109,95.077866,95.077866,95.077866,1,True,False,False,False,False,3
123.03435,98.7742,98.7742,98.7742,3,True,True,True,False,False,0
121.61511,97.358292,97.358292,97.358292,3,True,True,False,False,True,4
115.02915,90.5979,90.5979,90.5979,1,True,False,True,False,False,0
99.172867,78.180367,78.180367,78.180367,2,True,False,False,True,False,1
99.62178,78.511047,78.511047,78.511047,1,True,False,False,False,False,0
116.51294,92.284874,92.284874,92.284874,1,True,False,True,False,False,0
116.68518,92.455544,92.455544,92.455544,1,True,False,False,False,False,3
67.564766,43.217575,43.217575,43.217575,1,True,True,True,False,False,2
70.031242,45.906433,45.906433,45.906433,1,True,True,True,False,False,2
77.207436,53.202801,53.202801,53.202801,1,True,False,False,False,False,0
77.239204,53.241215,53.241215,53.241215,2,True,False,True,False,False,0
70.00975,44.914772,44.914772,44.914772,1,True,False,False,False,False,0
69.132973,44.986732,44.986732,44.986732,3,True,True,True,False,False,2
64.488968,40.561871,40.561871,40.561871,1,True,False,True,False,False,0
70.400414,46.469566,46.469566,46.469566,1,True,False,True,False,False,0
65.635918,41.591751,41.591751,41.591751,1,True,False,True,False,False,0
31.807659,6.074728,6.074728,6.074728,1,True,True,True,False,False,2
49.734013,24.515411,24.515411,24.515411,2,True,True,True,False,False,2
26.276159,2.0283518,2.0283518,2.0283518,3,True,True,True,False,False,2
59.407143,42.400154,42.400154,42.400154,1,True,False,False,False,False,0
36.304592,11.459999,11.459999,11.459999,1,True,False,True,False,False,0
47.900459,23.824108,23.824108,23.824108,1,True,False,True,False,False,0
50.860191,25.697552,25.697552,25.697552,1,True,True,True,False,False,2
15.029894,15.358573,15.358573,15.358573,1,True,False,True,False,False,0
33.828747,27.109289,27.109289,27.109289,1,True,False,False,False,False,0
30.228264,34.284046,34.284046,34.284046,1,True,False,True,False,False,0
28.77383,29.343964,29.343964,29.343964,1,True,False,True,False,False,0
24.220221,22.475803,22.475803,22.475803,1,True,False,True,False,False,0
24.492136,1.3010601,1.3010601,1.3010601,1,True,True,True,False,False,2
25.822687,11.865218,11.865218,11.865218,1,True,False,False,False,False,0
24.633329,7.134481,7.134481,7.134481,1,True,False,True,False,False,0
24.449909,1.6620203,1.6620203,1.6620203,1,True,True,True,False,False,2
25.754126,0.66397768,0.66397768,0.66397768,2,True,True,True,False,False,2
26.712269,0.93007821,0.93007821,0.93007821,1,True,False,True,False,False,0
55.910751,66.518074,44.507149,42.690193,1,True,False,False,False,False,0
70.644615,79.430038,45.238049,34.358505,1,True,False,True,False,False,0
48.001114,58.696659,50.859852,43.109589,1,True,False,True,False,False,0
44.559151,55.043571,54.493042,42.485817,1,True,False,True,False,False,0
66.277344,75.665855,43.537575,36.847855,1,True,False,True,False,False,0
69.067696,78.388519,42.57159,37.233437,1,True,False,True,False,False,0
79.81813,87.760857,10.098676,62.862453,1,True,False,True,False,False,0
68.391968,72.543739,38.469681,72.543739,1,True,False,False,False,False,0
85.642609,91.547058,23.805147,73.346794,3,True,True,True,False,False,2
53.44701,63.873829,47.214512,41.452839,2,True,False,True,False,False,0
52.085686,62.0797,49.95826,39.054775,2,True,False,True,False,False,0
62.414894,71.893394,45.191944,36.587757,2,True,False,True,False,False,0
2.6406405,13.947689,13.947689,13.947689,2,True,False,True,False,False,0
5.1920176,15.201077,13.513084,13.653043,1,True,False,True,False,False,0
6.3093667,16.74509,14.437676,14.571222,1,True,False,True,False,False,0
7.3542008,13.177484,13.177484,13.938663,1,True,False,True,False,False,0
3.8943961,15.553321,15.553321,15.553321,1,True,False,True,False,False,0
42.274429,42.274429,35.732288,41.049782,1,True,False,False,False,True,4
0.22110039,0.22110039,0.22110039,4.5928249,1,True,False,True,False,False,0
3.389605,3.389605,3.389605,3.389605,2,True,True,True,False,False,2
48.103844,48.103844,47.33989,15.304965,1,True,False,False,False,False,0
0.63994747,12.641285,12.641285,12.641285,3,True,True,True,False,False,2
23.656647,28.787174,28.787174,29.290924,1,True,False,False,False,False,0
10.640124,15.444192,15.444192,16.955055,1,True,False,True,False,False,0
70.515747,60.186962,5.512084,0.14959301,1,True,True,False,False,True,4
79.473732,70.660217,9.4633455,14.423141,3,True,False,False,False,True,4
79.832802,72.807236,20.466619,24.231516,1,True,False,False,False,True,4
85.355125,75.381912,10.14175,15.396155,1,True,False,False,False,True,4
81.59935,71.546616,6.3669605,11.539943,3,True,False,False,True,False,1
85.355125,75.381912,10.14175,15.396155,1,True,False,False,False,True,4
80.068169,37.388687,52.880852,49.46463,1,True,False,False,False,False,0
80.71991,38.000057,52.331833,49.249393,2,True,False,False,True,False,1
74.440475,51.026691,48.968197,29.200861,1,True,False,False,True,False,1
90.116585,74.810158,15.268144,20.743607,3,True,False,False,False,False,0
94.858688,70.388176,19.816612,25.149755,1,True,False,False,False,True,4
92.833183,72.341377,17.814075,23.18041,1,True,False,False,False,True,4
84.928833,73.361816,16.100243,17.208157,2,True,False,False,False,True,4
95.852287,78.550125,25.320881,27.64146,1,True,False,False,False,False,0
75.716072,66.250107,3.6364436,8.3531933,3,True,True,False,False,False,2
78.040154,68.661476,5.247354,10.555163,1,True,False,False,False,True,4
81.367859,72.51548,10.422695,15.682162,1,True,False,False,False,True,4
70.144249,59.514515,7.1755748,2.0390241,1,True,False,False,False,True,4
54.23317,43.011929,23.122663,17.588017,1,True,False,True,False,False,0
52.123848,40.86853,25.15443,19.65519,2,True,False,True,False,False,0
52.734627,41.286446,25.154375,19.593344,3,True,False,True,False,False,0
62.187675,51.657295,13.867779,8.4529705,1,True,False,False,False,True,4
36.704193,22.917917,22.917917,36.704193,3,True,False,True,False,False,0
33.596123,19.778959,19.778959,33.596123,1,True,False,True,False,False,0
32.899197,19.010546,19.010546,32.899197,1,True,False,True,False,False,0
35.406288,21.479403,21.479403,35.406288,2,True,False,True,False,False,0
66.788452,53.25185,32.720684,30.515457,1,True,False,True,False,False,0
45.808525,32.081867,12.075416,45.808525,1,True,False,True,False,False,0
64.139229,50.362503,11.864295,53.587917,1,True,False,True,False,False,0
50.117237,36.528919,7.429049,50.117237,1,True,False,True,False,False,0
41.840904,50.906136,37.095955,41.840904,3,True,False,True,False,False,0
40.94495,27.107462,24.130241,40.94495,2,True,False,True,False,False,0
39.00375,25.473989,25.473989,39.00375,2,True,False,True,False,False,0
40.22139,28.31216,28.31216,32.328789,1,True,False,False,False,True,4
46.990608,37.353291,28.254663,23.502668,1,True,False,True,False,False,0
57.252415,49.46246,21.010431,18.587786,1,True,False,True,False,False,0
57.557404,50.334045,22.481485,20.562101,1,True,False,True,False,False,0
64.906059,57.693466,18.779335,18.756041,1,True,False,False,False,False,0
79.849335,75.530617,35.919876,25.400093,1,True,False,False,False,False,0
80.831329,66.961571,27.769131,57.990719,1,True,False,True,False,False,0
86.814484,72.871971,34.948105,57.675438,1,True,False,True,False,False,0
102.11594,75.24942,72.86792,74.874382,1,True,False,True,False,False,0
102.33275,88.377525,52.653839,61.33971,2,True,True,True,False,False,0
110.02518,83.556526,64.126511,69.070633,1,True,False,False,False,False,0
77.175476,63.697094,35.358006,31.937437,2,True,False,False,False,False,0
76.947433,63.481045,35.081413,31.64234,1,True,False,True,False,False,0
79.65316,66.165131,36.257469,33.139809,1,True,False,True,False,False,0
96.86219,84.080223,34.96814,35.193958,1,True,False,True,False,False,0
100.24323,86.858391,45.331768,44.631428,1,True,False,True,False,False,0
97.210022,83.763191,44.350929,43.250763,1,True,False,True,False,False,0
104.54632,94.455582,52.078484,51.840492,1,True,False,True,False,False,0
89.885201,76.55088,38.019791,36.390968,2,True,True,True,False,False,0
91.830238,73.7528,51.062214,53.176708,1,True,False,False,False,False,0
94.531425,62.454399,46.361771,49.7145,1,True,False,False,False,False,0
94.588737,56.096001,41.139156,45.493202,1,True,True,False,False,False,0
81.068535,43.512535,53.671741,56.910301,1,True,False,False,False,False,0
91.338509,63.622517,49.541859,52.671001,2,True,True,False,True,False,1
101.29771,81.782211,66.692902,65.984009,1,True,False,False,False,False,0
83.79425,80.801559,62.887516,64.422707,1,True,False,False,False,False,0
77.327759,72.636597,74.286224,75.462761,1,True,False,False,False,False,0
90.464767,74.214264,71.919144,71.967506,1,True,False,False,False,False,0
86.531075,69.493546,76.426498,76.610527,1,True,False,False,False,False,0
53.841679,49.791096,54.955452,49.791096,1,True,False,False,True,False,1
53.64201,49.327675,54.180443,49.327675,1,True,False,False,False,False,0
59.304958,58.69651,62.637905,59.827934,1,True,False,False,False,False,0
74.79808,31.708485,61.543377,42.082279,1,True,False,False,True,False,1
56.629028,55.534328,54.409706,57.474579,2,True,True,False,False,False,0
52.004623,50.871357,49.522423,52.661037,1,True,False,False,False,False,0
56.877064,55.762722,54.341549,57.602348,2,True,False,False,False,False,0
59.448219,56.16922,55.608398,59.699848,1,True,False,False,True,False,1
40.738945,16.399614,52.627281,10.450373,1,True,False,True,False,False,0
48.145645,20.889048,61.066799,19.079021,1,True,False,False,False,False,0
48.487644,16.731148,60.324883,16.79385,1,True,False,False,False,False,0
52.194057,19.019875,63.391506,20.652864,1,True,False,False,False,True,4
41.810646,17.146412,53.967972,11.954417,1,True,False,False,False,False,0
43.599751,0.54303014,55.935093,13.934316,3,True,True,True,False,False,2
49.659569,7.8381176,61.099033,16.803596,1,True,False,False,False,True,4
50.142075,8.3284769,61.548767,17.207281,1,True,False,False,False,False,0
51.88599,11.317637,62.773823,18.121502,1,True,False,False,False,False,0
69.273293,28.908392,63.149918,36.083038,2,True,False,False,False,True,4
72.176079,29.035765,62.914822,39.953102,1,True,False,False,False,True,4
44.024117,5.8153319,57.201622,18.094461,1,True,False,True,False,False,0
44.622871,8.194314,58.099903,20.195143,1,True,False,True,False,False,0
42.844826,10.657402,56.67239,21.222538,1,True,False,True,False,False,0
42.911858,13.289227,57.019028,23.370838,1,True,False,False,True,False,1
41.893829,15.105848,56.187164,24.353642,1,True,False,False,False,False,0
41.945446,19.172295,56.548546,27.737574,1,True,False,False,False,False,0
45.179077,21.495937,59.865585,30.958471,2,True,False,False,True,False,1
45.159817,21.471399,59.845371,30.93132,2,True,False,False,True,False,1
52.444935,28.433992,58.980114,38.953197,1,True,False,False,False,False,0
44.847919,34.471645,29.209478,40.027313,1,True,False,False,False,False,0
35.501389,53.891125,53.932957,7.7618146,1,True,False,False,False,False,0
37.451542,56.295944,55.867859,5.228776,1,True,False,False,False,False,0
40.39222,59.696548,55.288666,1.8015919,2,True,False,False,False,False,0
24.897535,24.897535,15.1112,24.897535,1,True,False,True,False,False,0
25.013779,25.013779,15.245013,25.013779,2,True,False,True,False,False,0
43.020954,43.020954,32.902508,22.978666,1,True,False,False,False,True,4
49.948452,49.948452,39.633415,16.091883,2,True,False,False,True,False,1
36.457291,57.896873,54.740757,4.6828051,1,True,False,False,False,False,0
38.51474,38.51474,30.141769,38.51474,1,True,False,False,True,False,1
40.836773,40.836773,31.9368,40.836773,1,True,False,False,False,False,0
38.289932,59.680061,56.573818,2.8555644,1,True,False,False,False,False,0
70.140305,56.367516,30.745884,35.964832,1,True,False,True,False,False,0
45.173794,31.248264,20.629759,41.933971,1,True,False,True,False,False,0
47.062626,33.234814,22.527781,38.964664,1,True,False,True,False,False,0
52.79332,39.05434,24.113388,35.548122,3,True,True,True,False,False,2
66.895988,52.981503,24.865955,40.029377,1,True,False,True,False,False,0
73.102287,59.43401,34.685486,34.250828,1,True,False,True,False,False,0
70.924995,57.004551,27.248169,41.322979,1,True,False,True,False,False,0
0.82159388,0.82159388,0.82159388,0.82159388,2,True,True,True,False,False,2
0.92330402,0.92330402,0.92330402,0.92330402,2,True,True,True,False,False,2
18.818304,18.818304,8.6744251,18.818304,1,True,True,True,False,False,2
12.626261,12.626261,2.1960068,12.626261,3,True,True,True,False,False,2
0.9584322,0.9584322,0.9584322,0.9584322,2,True,True,True,False,False,2
0.9584322,0.9584322,0.9584322,0.9584322,2,True,True,True,False,False,2
0.68994713,0.68994713,0.68994713,0.68994713,2,True,True,False,False,False,2
1.027356,1.027356,1.027356,1.027356,2,True,True,True,False,False,2
11.381742,11.381742,0.82218087,11.381742,2,True,True,True,False,False,2
10.678779,10.678779,0.25877699,10.678779,2,True,True,True,False,False,2
1.2835715,1.2835715,1.1690674,1.2835715,3,True,True,True,False,False,2
0.73004991,0.73004991,0.73004991,0.73004991,3,True,True,True,False,False,2
1.0932347,1.0932347,0.69526958,1.0932347,3,True,True,True,False,False,2
0.18899052,0.18899052,0.57020539,0.18899052,2,True,True,True,False,False,2
9.0273962,9.0273962,9.1339798,0.86603487,2,True,True,True,False,False,2
11.350643,11.350643,10.388773,1.4046512,1,True,True,True,False,False,2
7.1137524,7.1137524,5.5866885,3.9861612,2,True,True,True,False,False,2
1.7145647,1.7145647,1.7145647,1.7145647,1,True,True,True,False,False,2
1.4251796,1.4251796,1.0638005,1.4251796,2,True,True,True,False,False,2
1.2654189,1.2654189,1.2654189,1.2654189,3,True,True,True,False,False,2
0.88585836,0.88585836,0.82821894,0.88585836,2,True,True,True,False,False,2
1.1287698,1.1287698,1.1287698,1.1287698,2,True,True,True,False,False,2
0.66951489,0.66951489,0.66951489,0.66951489,2,True,True,True,False,False,2
1.2548825,1.2548825,0.46927267,1.2548825,2,True,True,True,False,False,2
1.2477908,1.2477908,1.2477908,1.2477908,1,True,True,False,False,False,2
0.66951489,0.66951489,0.66951489,0.66951489,2,True,True,True,False,False,2
10.310628,10.310628,9.772171,0.17387816,2,True,True,False,False,False,2
63.282219,63.282219,53.090736,9.6349869,1,True,False,False,False,False,0
14.75052,14.75052,13.292009,14.219399,1,True,False,True,False,False,0
33.094585,33.094585,31.3566,32.03775,1,True,False,True,False,False,0
29.687138,29.687138,26.594515,29.687138,1,True,False,False,False,False,0
24.413744,24.413744,21.589064,24.413744,1,True,False,True,False,False,0
19.495481,19.495481,19.226742,19.495481,2,True,False,False,False,False,0
8.4281454,8.4281454,7.385982,8.4281454,1,True,False,True,False,False,0
62.690235,53.270489,58.124321,23.995708,1,True,False,False,False,False,0
49.495869,49.495869,47.41354,18.791803,1,True,False,False,False,False,0
27.935968,27.935968,27.137283,27.935968,1,True,False,True,False,False,0
20.420767,20.420767,19.617201,20.420767,1,True,False,True,False,False,0
36.139656,36.139656,30.114975,36.139656,1,True,False,False,False,False,0
31.541136,31.541136,24.105194,31.541136,1,True,False,False,False,False,0
17.581106,17.581106,9.6900434,17.581106,1,True,False,False,False,False,0
14.055161,18.313324,18.313324,39.151852,1,False,False,False,False,False,0
15.906475,15.906475,15.906475,36.216412,1,False,False,True,False,False,0
15.70948,17.465416,17.465416,38.392471,2,False,False,False,False,True,4
4.1667099,7.2427006,12.883162,29.380117,1,False,False,True,False,False,0
8.5592299,8.431426,15.96845,32.146267,2,False,False,True,False,False,0
16.803423,16.803423,16.803423,28.271496,2,False,False,True,False,False,0
9.9617319,14.646185,19.824177,35.994133,1,False,False,True,False,False,0
15.87984,20.565378,18.150618,20.543497,1,False,False,True,False,False,0
15.855507,20.575735,18.168989,20.586517,2,False,False,True,False,False,0
10.7227,19.636684,12.264286,18.430143,1,False,False,True,False,False,0
10.995736,17.362204,10.995736,16.049135,1,False,False,True,False,False,0
16.732704,15.244349,11.639238,15.931418,2,False,False,False,False,True,4
7.8352475,18.294802,7.8352475,18.294802,1,False,False,True,False,False,0
4.3026347,16.114248,11.26469,22.223715,1,False,False,True,False,False,0
4.7006073,14.053614,14.184036,23.701153,3,False,False,True,False,False,0
1.322069,12.990352,14.334644,21.904985,1,False,False,True,False,False,0
6.7840343,14.401002,14.401002,14.401002,2,False,False,True,False,False,0
8.0958967,8.930934,10.271033,16.82107,2,False,False,True,False,False,0
7.2564797,3.8331561,10.295096,21.664936,1,False,False,True,False,False,0
0.5658493,8.0232849,10.112457,30.651894,1,False,False,True,False,False,0
5.3159208,7.217742,8.6788483,32.457634,1,False,False,True,False,False,0
5.2957907,0.62161255,12.202203,25.20532,2,False,False,True,False,False,0
5.2790918,9.4312277,5.2790918,16.696917,2,False,False,True,False,False,0
3.4002876,8.6483812,3.4002876,20.749861,1,False,False,True,False,False,0
0.86814141,0.86814141,8.80832,18.466389,3,False,False,False,True,False,1
6.0678239,0.3123354,0.3123354,24.89937,3,False,False,False,True,False,1
4.9187365,8.1938763,6.0901504,24.127083,2,False,True,True,False,False,2
1.0959867,2.811733,5.7391911,22.91567,2,False,False,True,False,False,0
0.40083116,0.40083116,0.40083116,30.426804,3,False,True,True,False,False,2
0.82242751,0.82242751,0.82242751,30.435541,2,False,True,True,False,False,2
1.4976026,12.896058,1.4976026,17.564547,3,False,False,False,True,False,1
7.48985,10.952679,10.952679,15.441581,2,False,False,False,False,False,0
4.7354589,11.464083,4.7354589,16.384113,1,False,False,False,False,True,4
9.7250748,12.989382,11.454303,17.870447,2,False,False,False,False,False,0
7.189889,10.405154,10.405154,13.68348,1,False,False,False,False,False,0
4.3461065,6.9890304,6.9890304,10.532962,2,False,False,False,False,True,4
3.2824502,12.238356,12.909657,15.097307,2,False,False,False,False,False,0
5.9659171,13.042062,13.042062,16.075827,1,False,False,False,False,False,0
2.81655,2.81655,2.81655,30.209316,1,False,False,False,True,False,1
5.8941522,5.8941522,5.8941522,24.850702,1,False,False,False,False,True,4
0.17059872,0.17059872,0.17059872,30.249794,2,False,True,True,False,False,2
0.35151449,0.35151449,0.35151449,30.497885,2,False,True,True,False,False,2
0.25754139,0.25754139,11.249069,15.366433,3,False,True,False,True,False,1
0.38019982,0.38019982,10.827572,15.785946,2,False,False,False,False,False,0
6.6221457,6.6221457,6.6221457,25.472578,1,False,False,False,False,False,0
7.1323156,7.1323156,7.6577477,22.388523,1,False,False,False,False,False,0
4.0393629,4.0393629,10.848547,14.954994,1,False,False,False,False,False,0
6.6882439,6.6882439,10.042009,16.673717,1,False,False,False,False,False,0
7.6850071,7.6850071,7.6850071,21.461996,1,False,False,False,False,False,0
4.1599183,4.1599183,4.1599183,22.022837,1,False,False,False,False,False,0
4.945642,4.945642,4.945642,21.545586,1,False,False,False,False,False,0
0.34804848,0.34804848,10.84537,15.757048,2,False,False,False,False,False,0
0.14501773,0.14501773,10.945381,15.575978,2,False,False,False,False,False,0
5.7205682,5.7205682,5.7205682,21.241304,1,False,False,False,False,False,0
4.7676535,4.7676535,4.7676535,20.971399,2,False,False,False,False,True,4
1.7873714,12.133595,12.133595,32.6483,1,False,False,False,False,False,0
1.0541588,9.5027142,9.5027142,32.12331,1,False,False,False,False,False,0
0.77358788,0.77358788,0.77358788,25.11396,2,False,False,False,False,True,4
4.7593951,5.7704806,5.7704806,30.04648,1,False,False,False,False,False,0
5.0580516,7.753572,7.753572,29.909206,1,False,False,False,False,False,0
5.7391405,5.7391405,5.7391405,30.797255,1,False,False,False,False,False,0
0.12888846,0.12888846,11.198238,15.307505,2,False,False,False,False,False,0
7.450562,7.450562,7.450562,7.450562,1,False,False,True,False,False,0
8.8948822,8.8948822,8.8948822,8.8948822,1,False,False,True,False,False,0
7.5068908,7.5068908,7.5068908,7.5068908,2,False,False,True,False,False,0
9.618907,9.618907,9.618907,9.618907,1,False,False,True,False,False,0
10.800475,15.604578,15.604578,15.604578,1,False,False,True,False,False,0
15.663478,15.663478,15.663478,15.663478,2,False,False,True,False,False,0
10.719817,13.401603,15.931518,20.092548,1,False,False,False,False,False,0
12.57174,12.57174,12.57174,12.57174,1,False,False,True,False,False,0
10.413945,15.96349,15.96349,15.96349,1,False,False,True,False,False,0
11.155692,11.155692,11.155692,11.155692,1,False,False,True,False,False,0
10.575698,10.575698,10.575698,10.575698,1,False,False,True,False,False,0
6.9054637,6.9054637,6.9054637,6.9054637,2,False,False,True,False,False,0
9.9212389,9.9212389,9.9212389,9.9212389,1,False,False,True,False,False,0
14.600851,14.600851,14.600851,14.600851,1,False,False,False,False,False,0
12.833388,12.833388,12.833388,12.833388,2,False,True,True,False,False,2
10.925768,10.925768,10.925768,10.925768,1,False,False,True,False,False,0
10.009833,10.009833,10.009833,10.009833,2,False,False,True,False,False,0
12.957933,13.573498,13.573498,13.573498,1,False,False,True,False,False,0
12.039332,15.486698,15.486698,15.486698,1,False,False,True,False,False,0
12.933684,13.04151,13.04151,13.04151,1,False,False,True,False,False,0
12.727964,15.215977,15.215977,15.215977,1,False,False,True,False,False,0
8.1149817,8.1149817,8.1149817,8.1149817,1,False,False,True,False,False,0
6.8957543,6.8957543,6.8957543,6.8957543,1,False,False,True,False,False,0
4.4357419,4.4357419,4.4357419,4.4357419,1,False,False,True,False,False,0
5.4822011,5.4822011,5.4822011,5.4822011,1,False,False,True,False,False,0
2.1933279,2.1933279,2.1933279,2.1933279,3,False,True,True,False,False,2
6.6281223,10.552082,10.552082,10.552082,1,False,False,False,True,False,1
7.2277007,7.2277007,7.2277007,7.2277007,2,False,False,False,True,False,1
2.8836625,2.8836625,2.8836625,2.8836625,1,False,False,True,False,False,0
4.1951313,4.1951313,4.1951313,4.1951313,1,False,False,False,False,False,0
4.5179386,4.5179386,4.5179386,4.5179386,2,False,False,False,True,False,1
4.4906845,4.4906845,4.4906845,4.4906845,2,False,False,True,False,False,0
6.4604025,6.4604025,6.4604025,6.4604025,1,False,False,False,False,False,0
7.3892651,21.021421,21.021421,21.021421,1,False,False,False,True,False,1
4.9404864,17.561457,17.561457,17.561457,1,False,False,False,False,False,0
6.3622732,14.565246,14.565246,14.565246,1,False,False,False,False,False,0
